Job,Operation,Machine,Start,Duration,End
8,4,10,92,78,170
3,1,10,170,82,252
1,8,10,385,96,481
5,9,10,501,20,521
10,1,10,529,88,617
7,9,10,620,36,656
9,8,10,785,40,825
6,9,10,835,7,842
2,9,10,856,73,929
4,9,10,943,35,978
8,3,9,51,41,92
6,3,9,207,77,284
1,7,9,308,77,385
5,6,9,407,15,422
3,7,9,457,34,491
2,4,9,491,57,548
7,8,9,572,48,620
9,7,9,748,29,777
4,5,9,791,47,838
10,7,9,838,54,892
6,1,8,36,70,106
2,2,8,127,31,158
1,6,8,224,84,308
5,8,8,434,67,501
7,7,8,516,56,572
8,8,8,578,76,654
4,3,8,654,62,716
9,6,8,733,13,746
10,4,8,746,32,778
3,9,8,887,80,967
5,1,7,0,71,71
7,1,7,106,87,193
3,2,7,252,22,274
6,6,7,371,93,464
8,6,7,464,84,548
9,4,7,590,82,672
10,3,7,682,64,746
1,10,7,756,89,845
4,8,7,865,72,937
2,10,7,937,21,958
8,2,6,36,15,51
1,3,6,56,58,114
6,2,6,114,93,207
7,4,6,397,6,403
9,1,6,403,88,491
5,10,6,521,50,571
4,4,6,716,75,791
2,8,6,791,39,830
10,8,6,892,82,974
3,10,6,974,71,1045
2,1,5,103,15,118
1,4,5,118,97,215
3,3,5,279,10,289
6,5,5,313,58,371
7,3,5,371,26,397
5,7,5,422,12,434
8,7,5,548,30,578
10,2,5,621,54,675
9,5,5,675,54,729
4,6,5,838,11,849
1,2,4,47,5,52
5,3,4,161,75,236
3,4,4,296,70,366
8,5,4,383,76,459
7,6,4,489,27,516
9,3,4,576,13,589
2,6,4,625,85,710
6,7,4,710,68,778
4,7,4,858,7,865
10,9,4,974,6,980
1,1,3,2,44,46
6,4,3,284,29,313
5,5,3,313,94,407
7,5,3,407,82,489
9,2,3,491,81,572
4,2,3,628,17,645
8,9,3,654,36,690
2,7,3,710,81,791
10,6,3,830,6,836
3,8,3,836,48,884
5,2,2,71,90,161
2,3,2,161,87,248
7,2,2,305,63,368
3,5,2,368,49,417
4,1,2,532,91,623
8,10,2,690,8,698
1,9,2,698,58,756
6,8,2,778,57,835
9,9,2,835,78,913
10,10,2,980,26,1006
8,1,1,0,36,36
1,5,1,215,9,224
5,4,1,241,64,305
3,6,1,417,40,457
2,5,1,548,77,625
7,10,1,656,95,751
10,5,1,778,52,830
6,10,1,842,52,894
9,10,1,913,75,988
4,10,1,988,55,1043
