Job,Operation,Machine,Start,Duration,End
21,2,10,190,19,209
29,2,10,234,42,276
26,4,10,295,7,302
19,5,10,306,89,395
23,5,10,395,8,403
27,3,10,418,48,466
12,10,10,480,43,523
11,3,10,523,6,529
9,2,10,751,50,801
5,6,10,801,17,818
30,2,10,859,95,954
4,6,10,954,17,971
8,7,10,1044,26,1070
13,1,10,1070,43,1113
7,9,10,1132,78,1210
20,9,10,1210,52,1262
18,7,10,1304,73,1377
10,1,10,1636,81,1717
1,5,10,1722,94,1816
14,8,10,1893,27,1920
28,9,10,1921,42,1963
22,6,10,2010,83,2093
16,7,10,2099,76,2175
17,7,10,2175,32,2207
6,10,10,2207,39,2246
3,4,10,2288,68,2356
24,5,10,2356,49,2405
25,6,10,2527,28,2555
15,8,10,2555,29,2584
2,6,10,2594,88,2682
12,4,9,128,56,184
19,6,9,395,11,406
11,1,9,407,9,416
23,8,9,439,92,531
27,8,9,693,65,758
29,10,9,758,36,794
9,4,9,820,93,913
8,4,9,918,45,963
7,4,9,971,5,976
21,5,9,989,64,1053
20,7,9,1104,24,1128
30,6,9,1137,24,1161
18,4,9,1167,33,1200
13,6,9,1395,12,1407
5,8,9,1407,97,1504
16,5,9,1589,84,1673
28,3,9,1673,20,1693
14,5,9,1693,80,1773
24,1,9,1813,32,1845
10,6,9,1878,42,1920
1,7,9,1920,7,1927
4,9,9,1927,87,2014
17,4,9,2014,13,2027
22,7,9,2098,19,2117
6,9,9,2141,62,2203
3,3,9,2241,47,2288
26,10,9,2416,41,2457
2,5,9,2495,93,2588
15,10,9,2644,33,2677
25,8,9,2730,24,2754
26,1,8,80,48,128
21,1,8,128,62,190
6,1,8,190,95,285
12,7,8,299,82,381
23,7,8,420,19,439
29,6,8,448,58,506
19,10,8,549,97,646
27,7,8,646,47,693
9,1,8,693,58,751
7,1,8,751,97,848
8,3,8,897,20,917
20,6,8,931,92,1023
17,2,8,1023,50,1073
18,3,8,1100,60,1160
1,4,8,1160,29,1189
13,4,8,1207,93,1300
30,10,8,1335,94,1429
5,9,8,1504,49,1553
28,7,8,1827,50,1877
14,9,8,1920,92,2012
4,10,8,2014,77,2091
22,8,8,2127,8,2135
10,10,8,2141,99,2240
16,9,8,2240,87,2327
15,6,8,2509,20,2529
11,9,8,2529,81,2610
3,9,8,2610,94,2704
24,10,8,2704,54,2758
25,9,8,2758,10,2768
2,9,8,2768,17,2785
19,2,7,84,83,167
21,3,7,209,38,247
23,3,7,247,50,297
12,8,7,381,40,421
27,6,7,540,97,637
6,4,7,637,17,654
29,9,7,683,70,753
20,3,7,753,88,841
4,4,7,890,9,899
9,5,7,913,49,962
8,5,7,968,34,1002
30,5,7,1040,97,1137
13,3,7,1137,70,1207
7,10,7,1210,60,1270
5,7,7,1306,93,1399
16,3,7,1463,84,1547
14,2,7,1547,26,1573
28,1,7,1579,71,1650
10,2,7,1726,71,1797
1,6,7,1818,98,1916
22,5,7,1923,84,2007
11,5,7,2010,97,2107
17,6,7,2122,50,2172
26,6,7,2172,97,2269
2,3,7,2338,55,2393
3,6,7,2426,20,2446
15,4,7,2451,7,2458
24,7,7,2481,76,2557
25,7,7,2557,78,2635
18,10,7,2724,79,2803
27,1,6,37,87,124
19,4,6,238,68,306
26,5,6,306,31,337
29,4,6,359,7,366
12,9,6,421,59,480
23,9,6,531,54,585
6,5,6,654,70,724
5,4,6,724,48,772
4,2,6,772,40,812
20,4,6,842,5,847
7,2,6,848,92,940
9,7,6,987,85,1072
8,8,6,1072,68,1140
30,8,6,1210,57,1267
18,6,6,1267,37,1304
16,2,6,1413,50,1463
13,9,6,1500,97,1597
28,2,6,1653,20,1673
22,2,6,1726,46,1772
10,3,6,1802,7,1809
14,6,6,1821,31,1852
1,8,6,1928,98,2026
24,4,6,2030,38,2068
11,6,6,2113,85,2198
17,8,6,2207,59,2266
25,1,6,2298,13,2311
15,3,6,2345,96,2441
3,7,6,2453,81,2534
21,10,6,2738,33,2771
2,10,6,2785,5,2790
12,1,5,0,72,72
8,2,5,79,6,85
23,1,5,124,50,174
19,8,5,466,50,516
29,7,5,516,78,594
5,2,5,634,30,664
27,10,5,827,27,854
20,5,5,854,77,931
6,7,5,931,34,965
17,1,5,973,49,1022
7,6,5,1055,5,1060
9,8,5,1072,50,1122
21,7,5,1122,8,1130
30,7,5,1161,49,1210
18,5,5,1210,53,1263
13,7,5,1407,15,1422
16,6,5,1673,30,1703
22,3,5,1782,74,1856
14,7,5,1856,37,1893
4,8,5,1893,30,1923
28,10,5,1963,38,2001
10,8,5,2001,84,2085
1,10,5,2085,43,2128
3,1,5,2128,43,2171
11,7,5,2206,16,2222
26,8,5,2359,32,2391
24,6,5,2405,76,2481
15,9,5,2584,60,2644
2,8,5,2713,50,2763
25,10,5,2768,39,2807
12,2,4,72,24,96
23,2,4,175,71,246
21,4,4,247,15,262
29,3,4,284,72,356
19,7,4,406,60,466
11,4,4,529,71,600
5,3,4,667,48,715
27,9,4,758,69,827
30,1,4,827,32,859
6,6,4,874,57,931
9,6,4,962,25,987
8,6,4,1012,24,1036
7,7,4,1060,67,1127
1,3,4,1131,26,1157
20,10,4,1262,71,1333
18,9,4,1399,87,1486
2,1,4,1556,32,1588
13,10,4,1597,14,1611
14,4,4,1644,46,1690
28,5,4,1771,39,1810
4,7,4,1852,32,1884
24,3,4,1933,97,2030
10,9,4,2085,56,2141
22,9,4,2141,32,2173
3,2,4,2173,68,2241
25,2,4,2313,5,2318
16,10,4,2327,59,2386
26,9,4,2391,25,2416
15,5,4,2459,45,2504
17,9,4,2691,10,2701
8,1,3,0,79,79
26,2,3,128,59,187
12,5,3,192,43,235
23,4,3,297,97,394
27,4,3,466,43,509
19,9,3,516,33,549
29,8,3,594,89,683
1,2,3,692,84,776
9,3,3,801,19,820
4,5,3,899,49,948
30,3,3,954,13,967
7,5,3,976,79,1055
21,6,3,1055,64,1119
20,8,3,1137,73,1210
18,8,3,1377,22,1399
13,8,3,1422,78,1500
5,10,3,1553,89,1642
22,1,3,1691,33,1724
10,5,3,1859,16,1875
28,8,3,1877,44,1921
14,10,3,2012,67,2079
6,8,3,2079,61,2140
16,8,3,2175,57,2232
11,8,3,2232,42,2274
15,1,3,2284,12,2296
25,3,3,2318,25,2343
2,4,3,2398,88,2486
3,8,3,2542,60,2602
24,9,3,2624,78,2702
17,10,3,2702,35,2737
19,3,2,167,71,238
12,6,2,238,61,299
6,3,2,324,5,329
29,5,2,368,77,445
27,5,2,509,30,539
