Job,Operation,Machine,Start,Duration,End
8,2,10,54,43,97
11,3,10,112,25,137
9,5,10,209,42,251
7,2,10,554,43,597
16,10,10,604,22,626
3,9,10,632,79,711
4,9,10,765,83,848
2,4,10,864,79,943
1,4,10,943,16,959
15,1,10,973,72,1045
12,8,10,1045,97,1142
18,8,10,1163,38,1201
5,4,10,1201,77,1278
13,9,10,1326,48,1374
20,5,10,1405,15,1420
6,5,10,1485,10,1495
14,10,10,1495,80,1575
19,4,10,1575,87,1662
10,8,10,1722,81,1803
17,10,10,1837,51,1888
9,2,9,28,66,94
8,3,9,99,14,113
11,6,9,241,81,322
16,7,9,394,79,473
12,1,9,540,90,630
17,3,9,630,58,688
4,7,9,692,24,716
3,10,9,716,62,778
1,1,9,778,52,830
14,2,9,830,50,880
7,9,9,890,50,940
2,6,9,962,77,1039
18,5,9,1049,66,1115
13,5,9,1115,27,1142
15,4,9,1191,79,1270
5,7,9,1344,79,1423
6,6,9,1499,35,1534
10,6,9,1579,69,1648
20,7,9,1648,30,1678
19,8,9,1799,32,1831
11,2,8,80,32,112
8,4,8,114,71,185
18,2,8,194,40,234
16,5,8,248,65,313
9,10,8,432,8,440
3,6,8,472,43,515
17,2,8,582,47,629
4,6,8,654,38,692
12,4,8,741,86,827
1,2,8,830,26,856
7,10,8,940,27,967
14,4,8,1008,98,1106
2,8,8,1119,66,1185
13,7,8,1215,62,1277
5,9,8,1517,43,1560
20,6,8,1574,70,1644
6,9,8,1647,95,1742
19,7,8,1742,57,1799
10,9,8,1803,45,1848
15,9,8,1848,18,1866
5,3,7,123,75,198
8,6,7,214,54,268
9,8,7,310,89,399
3,4,7,399,54,453
11,8,7,473,18,491
16,9,7,544,60,604
7,5,7,672,52,724
4,8,7,724,41,765
1,3,7,863,71,934
12,7,7,966,76,1042
2,7,7,1042,77,1119
18,6,7,1119,15,1134
13,6,7,1143,67,1210
15,5,7,1270,37,1307
10,3,7,1316,78,1394
14,8,7,1403,63,1466
17,7,7,1543,34,1577
19,6,7,1719,21,1740
6,10,7,1742,9,1751
20,9,7,1768,67,1835
3,1,6,1,37,38
8,1,6,38,9,47
5,2,6,98,25,123
16,3,6,139,57,196
9,7,6,277,33,310
4,2,6,320,77,397
11,7,6,397,76,473
7,1,6,490,59,549
12,2,6,634,28,662
2,2,6,727,98,825
1,7,6,1014,95,1109
14,5,6,1109,28,1137
20,3,6,1284,56,1340
13,10,6,1374,27,1401
10,4,6,1401,84,1485
17,6,6,1485,58,1543
6,7,6,1543,28,1571
18,9,6,1747,8,1755
15,7,6,1768,14,1782
19,10,6,1870,20,1890
11,1,5,56,24,80
8,5,5,186,20,206
3,2,5,227,92,319
16,6,5,319,75,394
9,9,5,399,33,432
7,4,5,644,28,672
2,1,5,672,55,727
6,2,5,763,61,824
4,10,5,848,60,908
13,2,5,908,98,1006
1,8,5,1109,21,1130
15,3,5,1130,61,1191
10,1,5,1191,96,1287
14,7,5,1309,94,1403
17,5,5,1438,44,1482
19,3,5,1502,63,1565
5,10,5,1565,96,1661
12,9,5,1715,45,1760
18,10,5,1760,97,1857
20,10,5,1857,20,1877
16,1,4,4,96,100
11,5,4,154,87,241
9,6,4,251,26,277
8,7,4,277,41,318
4,4,4,498,69,567
3,8,4,598,34,632
7,6,4,724,16,740
2,3,4,825,39,864
12,6,4,866,99,965
14,3,4,987,19,1006
13,3,4,1013,48,1061
18,7,4,1134,29,1163
1,10,4,1183,55,1238
10,2,4,1289,27,1316
5,6,4,1327,17,1344
20,4,4,1344,61,1405
17,4,4,1405,32,1437
19,2,4,1451,50,1501
6,8,4,1571,76,1647
15,8,4,1792,55,1847
5,1,3,0,98,98
16,2,3,123,14,137
11,4,3,137,17,154
9,4,3,172,37,209
18,3,3,234,17,251
3,3,3,325,64,389
8,10,3,450,39,489
4,5,3,567,87,654
7,7,3,740,59,799
12,5,3,834,23,857
13,1,3,888,17,905
6,4,3,922,35,957
1,5,3,959,34,993
2,9,3,1185,31,1216
14,6,3,1250,50,1300
15,6,3,1307,50,1357
19,1,3,1386,58,1444
10,5,3,1485,94,1579
20,8,3,1678,90,1768
17,9,3,1768,69,1837
9,1,2,0,28,28
18,1,2,147,44,191
4,1,2,224,87,311
8,9,2,405,45,450
3,5,2,453,19,472
16,8,2,473,71,544
17,1,2,551,31,582
11,9,2,612,31,643
12,3,2,662,72,734
6,1,2,746,7,753
7,8,2,799,91,890
1,6,2,993,21,1014
13,4,2,1069,46,1115
20,1,2,1115,85,1200
2,10,2,1216,42,1258
5,5,2,1278,49,1327
14,9,2,1476,12,1488
10,7,2,1648,74,1722
19,9,2,1831,39,1870
15,10,2,1870,41,1911
9,3,1,94,78,172
16,4,1,200,47,247
18,4,1,251,62,313
8,8,1,318,87,405
4,3,1,405,93,498
3,7,1,515,83,598
7,3,1,598,46,644
11,10,1,644,20,664
14,1,1,747,80,827
6,3,1,827,95,922
2,5,1,943,12,955
15,2,1,1046,75,1121
1,9,1,1130,53,1183
20,2,1,1200,84,1284
13,8,1,1284,42,1326
5,8,1,1467,44,1511
19,5,1,1662,57,1719
17,8,1,1729,33,1762
12,10,1,1762,58,1820
10,10,1,1848,69,1917
