Job,Operation,Machine,Start,Duration,End
11,0,5,3,49,52
12,3,5,110,99,209
9,1,5,209,46,255
10,1,5,255,85,340
6,4,5,340,52,392
3,0,5,392,88,480
7,2,5,499,73,572
14,4,5,583,98,681
13,0,5,681,40,721
1,4,5,723,19,742
8,3,5,742,38,780
5,1,5,780,64,844
2,3,5,844,13,857
15,3,5,903,79,982
4,4,5,982,47,1029
12,2,4,40,70,110
1,1,4,110,85,195
6,1,4,195,28,223
14,0,4,223,57,280
11,1,4,286,41,327
10,2,4,346,32,378
9,4,4,379,93,472
7,0,4,472,10,482
3,1,4,482,80,562
2,0,4,562,59,621
8,2,4,621,95,716
13,1,4,721,73,794
4,3,4,794,74,868
5,3,4,891,84,975
15,4,4,982,41,1023
10,0,3,0,43,43
8,0,3,43,67,110
9,0,3,110,95,205
12,4,3,209,49,258
6,3,3,311,26,337
11,2,3,337,61,398
7,1,3,482,17,499
14,2,3,563,7,570
1,2,3,576,84,660
3,3,3,663,53,716
4,2,3,728,57,785
2,2,3,798,46,844
5,2,3,844,41,885
15,2,3,886,17,903
13,4,3,984,68,1052
12,0,2,0,17,17
1,0,2,37,66,103
8,1,2,110,97,207
6,2,2,257,46,303
9,3,2,314,65,379
10,3,2,379,85,464
11,4,2,464,90,554
14,1,2,554,9,563
7,3,2,572,11,583
3,2,2,584,73,657
4,1,2,661,67,728
2,1,2,728,64,792
15,1,2,801,85,886
13,3,2,886,98,984
5,4,2,984,78,1062
12,1,1,17,23,40
5,0,1,40,84,124
6,0,1,127,63,190
9,2,1,255,59,314
11,3,1,398,66,464
10,4,1,464,60,524
14,3,1,570,13,583
7,4,1,583,64,647
4,0,1,647,14,661
1,3,1,661,62,723
3,4,1,723,41,764
15,0,1,764,37,801
13,2,1,803,73,876
8,4,1,876,85,961
2,4,1,1008,25,1033
