Job,Operation,Machine,Start,Duration,End
19,6,10,294,99,393
15,7,10,402,8,410
43,7,10,522,18,540
3,5,10,582,10,592
18,7,10,760,91,851
46,7,10,875,10,885
8,9,10,1038,97,1135
38,5,10,1135,40,1175
16,7,10,1183,20,1203
7,9,10,1203,89,1292
27,5,10,1383,55,1438
42,9,10,1438,22,1460
22,6,10,1460,51,1511
23,5,10,1517,29,1546
26,6,10,1644,76,1720
31,6,10,1725,56,1781
9,8,10,1787,90,1877
44,5,10,2001,14,2015
21,9,10,2023,10,2033
4,8,10,2194,50,2244
36,6,10,2370,28,2398
12,9,10,2411,53,2464
1,6,10,2464,74,2538
24,8,10,2538,92,2630
14,8,10,2764,15,2779
17,7,10,2806,85,2891
33,6,10,2938,91,3029
41,9,10,3045,35,3080
29,7,10,3094,38,3132
30,7,10,3137,31,3168
35,7,10,3168,70,3238
20,8,10,3288,9,3297
6,9,10,3399,26,3425
5,5,10,3429,44,3473
48,9,10,3553,25,3578
37,6,10,3640,21,3661
2,6,10,3742,17,3759
45,5,10,3807,65,3872
11,6,10,3919,41,3960
32,6,10,4049,9,4058
49,7,10,4090,68,4158
13,5,10,4158,85,4243
34,5,10,4253,57,4310
47,8,10,4310,69,4379
50,6,10,4379,45,4424
40,8,10,4437,21,4458
10,8,10,4459,47,4506
25,9,10,4506,42,4548
39,6,10,4548,61,4609
28,9,10,4631,6,4637
43,5,9,446,67,513
15,9,9,513,57,570
19,8,9,642,29,671
3,8,9,725,59,784
18,9,9,872,35,907
46,9,9,907,71,978
8,8,9,1013,25,1038
16,5,9,1038,78,1116
7,8,9,1164,39,1203
42,5,9,1280,41,1321
38,9,9,1363,48,1411
22,5,9,1422,28,1450
26,5,9,1491,72,1563
9,7,9,1705,77,1782
31,7,9,1782,33,1815
21,7,9,1852,92,1944
14,5,9,1944,49,1993
4,6,9,2033,93,2126
27,9,9,2126,68,2194
12,5,9,2216,18,2234
44,8,9,2234,62,2296
36,5,9,2347,14,2361
1,7,9,2538,11,2549
29,5,9,2587,75,2662
23,7,9,2739,93,2832
35,6,9,2849,13,2862
17,8,9,2899,32,2931
41,8,9,2975,70,3045
33,8,9,3070,35,3105
20,5,9,3153,71,3224
30,9,9,3227,12,3239
6,5,9,3239,98,3337
48,7,9,3386,99,3485
25,6,9,3486,73,3559
5,7,9,3559,81,3640
37,7,9,3667,70,3737
2,9,9,3867,93,3960
45,8,9,3960,51,4011
49,6,9,4011,79,4090
11,9,9,4111,32,4143
32,8,9,4158,90,4248
47,7,9,4277,31,4308
40,6,9,4308,88,4396
34,8,9,4396,42,4438
13,9,9,4438,35,4473
39,5,9,4473,72,4545
