Job,Operation,Machine,Start,Duration,End
5,7,15,379,14,393
2,9,15,571,50,621
9,8,15,799,34,833
14,11,15,840,42,882
11,7,15,929,48,977
16,11,15,1102,68,1170
7,7,15,1208,77,1285
19,7,15,1285,60,1345
18,10,15,1526,84,1610
12,7,15,1643,52,1695
8,12,15,1784,48,1832
4,10,15,1832,43,1875
3,8,15,1972,54,2026
20,14,15,2026,19,2045
17,10,15,2115,87,2202
10,7,15,2312,60,2372
13,13,15,2424,67,2491
6,8,15,2491,69,2560
1,11,15,2613,59,2672
15,13,15,2711,90,2801
20,7,14,193,64,257
5,10,14,514,79,593
14,8,14,634,96,730
9,7,14,730,68,798
2,13,14,849,91,940
16,13,14,1192,28,1220
4,7,14,1220,52,1272
19,8,14,1346,2,1348
18,7,14,1425,56,1481
7,11,14,1481,74,1555
8,10,14,1702,67,1769
11,13,14,1833,65,1898
3,11,14,2109,48,2157
12,12,14,2157,84,2241
13,12,14,2326,98,2424
10,9,14,2424,84,2508
17,14,14,2508,35,2543
15,8,14,2544,45,2589
6,12,14,2779,12,2791
1,14,14,2791,68,2859
20,9,13,339,99,438
2,8,13,559,12,571
5,12,13,686,69,755
14,10,13,755,85,840
9,9,13,840,71,911
16,9,13,981,27,1008
1,7,13,1117,69,1186
7,10,13,1399,82,1481
18,8,13,1481,38,1519
11,9,13,1519,98,1617
19,14,13,1662,5,1667
8,9,13,1670,32,1702
4,11,13,1875,97,1972
12,9,13,1979,93,2072
3,14,13,2270,99,2369
17,12,13,2392,12,2404
6,7,13,2408,80,2488
13,14,13,2491,47,2538
10,13,13,2569,39,2608
15,14,13,2801,1,2802
20,10,12,438,79,517
5,13,12,755,63,818
2,14,12,940,66,1006
14,14,12,1064,43,1107
16,12,12,1170,22,1192
1,10,12,1305,4,1309
7,9,12,1349,50,1399
8,7,12,1519,54,1573
19,13,12,1573,89,1662
12,8,12,1695,14,1709
18,12,12,1791,41,1832
11,14,12,1898,94,1992
3,9,12,2028,6,2034
4,13,12,2036,71,2107
17,9,12,2110,5,2115
13,9,12,2206,41,2247
10,8,12,2373,45,2418
6,9,12,2560,39,2599
15,10,12,2654,21,2675
9,14,12,2685,58,2743
5,8,11,393,99,492
20,11,11,517,87,604
2,10,11,621,66,687
14,12,11,882,93,975
16,10,11,1008,94,1102
9,13,11,1115,1,1116
1,9,11,1260,45,1305
19,12,11,1497,76,1573
8,11,11,1769,15,1784
11,12,11,1787,46,1833
18,13,11,1833,6,1839
4,12,11,1972,64,2036
3,10,11,2036,73,2109
17,8,11,2109,1,2110
7,14,11,2110,76,2186
12,13,11,2241,6,2247
13,10,11,2254,7,2261
15,7,11,2499,45,2544
10,12,11,2547,22,2569
6,11,11,2684,95,2779
5,11,10,593,93,686
20,13,10,686,24,710
14,9,10,737,10,747
2,12,10,768,81,849
9,11,10,939,94,1033
16,14,10,1220,66,1286
7,8,10,1286,63,1349
19,11,10,1450,39,1489
18,11,10,1610,100,1710
11,11,10,1710,77,1787
4,9,10,1787,45,1832
8,14,10,1932,55,1987
13,8,10,2008,26,2034
12,10,10,2082,35,2117
3,12,10,2157,20,2177
17,13,10,2404,98,2502
10,10,10,2508,1,2509
15,9,10,2589,63,2652
1,12,10,2678,25,2703
6,13,10,2791,28,2819
5,9,9,492,22,514
2,7,9,531,28,559
20,12,9,606,71,677
16,7,9,798,83,881
9,10,9,911,28,939
14,13,9,975,89,1064
1,8,9,1186,74,1260
4,8,9,1272,41,1313
19,10,9,1385,59,1444
18,9,9,1519,7,1526
7,12,9,1555,67,1622
11,10,9,1623,84,1707
8,13,9,1832,100,1932
17,7,9,2059,45,2104
12,11,9,2117,34,2151
3,13,9,2177,93,2270
13,11,9,2270,56,2326
10,11,9,2509,38,2547
6,10,9,2599,85,2684
15,11,9,2684,4,2688
20,8,8,257,82,339
14,7,8,567,57,624
2,11,8,687,81,768
5,14,8,818,68,886
16,8,8,886,95,981
9,12,8,1033,82,1115
19,9,8,1351,25,1376
11,8,8,1459,54,1513
8,8,8,1573,97,1670
3,7,8,1788,50,1838
18,14,8,1839,97,1936
13,7,8,1936,72,2008
7,13,8,2036,72,2108
4,14,8,2108,76,2184
17,11,8,2202,34,2236
12,14,8,2247,81,2328
10,14,8,2608,50,2658
15,12,8,2688,23,2711
