Job,Operation,Machine,Start,Duration,End
13,1,5,2,59,61
12,2,5,61,10,71
1,3,5,71,95,166
4,3,5,166,79,245
15,4,5,263,9,272
5,1,5,284,37,321
3,5,5,321,98,419
2,2,5,419,16,435
14,1,5,461,43,504
10,2,5,504,77,581
11,1,5,581,28,609
7,4,5,645,77,722
8,4,5,725,83,808
9,3,5,840,25,865
6,5,5,902,79,981
4,1,4,1,77,78
2,1,4,102,52,154
13,2,4,154,16,170
12,5,4,179,35,214
1,5,4,219,55,274
3,4,4,281,39,320
5,2,4,326,34,360
7,2,4,393,69,462
14,5,4,613,50,663
10,3,4,663,79,742
11,4,4,743,76,819
9,2,4,823,17,840
6,4,4,840,62,902
8,5,4,902,24,926
15,5,4,926,41,967
1,2,3,34,34,68
12,3,3,71,95,166
3,1,3,186,31,217
15,3,3,224,39,263
4,5,3,300,66,366
5,3,3,366,64,430
13,4,3,430,59,489
2,4,3,506,26,532
6,1,3,532,43,575
14,4,3,586,27,613
11,2,3,613,35,648
8,3,3,687,38,725
9,1,3,725,98,823
7,5,3,858,87,945
10,5,3,945,43,988
1,1,2,3,21,24
4,2,2,82,77,159
12,4,2,170,9,179
15,2,2,179,45,224
3,3,2,231,42,273
13,3,2,330,91,421
2,3,2,435,71,506
14,2,2,506,52,558
7,3,2,558,87,645
8,2,2,646,41,687
6,2,2,689,54,743
10,4,2,743,75,818
11,5,2,819,7,826
5,4,2,889,19,908
9,5,2,909,49,958
12,1,1,0,61,61
15,1,1,64,87,151
1,4,1,166,53,219
3,2,1,219,12,231
4,4,1,245,55,300
7,1,1,300,93,393
10,1,1,400,96,496
13,5,1,496,46,542
14,3,1,558,28,586
8,1,1,586,60,646
11,3,1,648,95,743
6,3,1,743,92,835
2,5,1,835,21,856
9,4,1,865,44,909
5,5,1,909,83,992
