Job,Operation,Machine,Start,Duration,End
10,0,5,0,77,77
7,1,5,77,77,154
6,2,5,154,79,233
8,4,5,233,83,316
2,2,5,319,16,335
1,2,5,346,95,441
4,2,5,441,79,520
9,2,5,520,25,545
5,4,5,545,37,582
3,1,5,582,98,680
7,0,4,3,69,72
10,1,4,77,79,156
9,0,4,156,17,173
8,3,4,206,24,230
2,1,4,267,52,319
5,1,4,415,34,449
1,3,4,449,55,504
3,0,4,543,39,582
4,4,4,586,77,663
6,4,4,681,62,743
8,0,3,57,38,95
6,1,3,101,43,144
10,2,3,157,43,200
2,3,3,336,26,362
7,3,3,362,87,449
5,2,3,449,64,513
4,3,3,520,66,586
9,4,3,589,98,687
1,4,3,687,34,721
3,3,3,722,31,753
1,0,2,2,21,23
6,0,2,23,54,77
4,0,2,77,77,154
8,2,2,159,41,200
10,3,2,200,75,275
7,2,2,275,87,362
2,4,2,362,71,433
9,1,2,462,49,511
5,3,2,517,19,536
3,2,2,680,42,722
5,0,1,1,83,84
8,1,1,96,60,156
4,1,1,156,55,211
2,0,1,239,21,260
1,1,1,293,53,346
10,4,1,346,96,442
7,4,1,449,93,542
9,3,1,545,44,589
6,3,1,589,92,681
3,4,1,753,12,765
