Job,Operation,Machine,Start,Duration,End
8,7,10,208,16,224
11,8,10,409,61,470
15,6,10,606,7,613
12,10,10,704,88,792
7,9,10,792,3,795
3,9,10,795,28,823
20,6,10,1060,30,1090
13,10,10,1090,1,1091
19,9,10,1098,79,1177
18,7,10,1196,48,1244
14,10,10,1254,5,1259
5,7,10,1283,28,1311
9,10,10,1410,51,1461
16,10,10,1525,89,1614
4,8,10,1614,27,1641
17,8,10,1646,34,1680
2,6,10,1784,6,1790
10,7,10,1792,60,1852
1,10,10,1873,71,1944
6,7,10,1944,9,1953
8,10,9,425,18,443
3,6,9,471,61,532
11,10,9,548,52,600
12,9,9,610,94,704
15,8,9,715,34,749
7,10,9,795,72,867
13,7,9,867,66,933
19,8,9,998,100,1098
14,8,9,1151,61,1212
5,6,9,1237,46,1283
18,9,9,1307,61,1368
9,8,9,1368,41,1409
16,7,9,1409,7,1416
1,6,9,1558,51,1609
4,9,9,1641,8,1649
20,10,9,1675,69,1744
17,10,9,1775,87,1862
2,8,9,1883,76,1959
6,8,9,1996,24,2020
10,10,9,2020,33,2053
8,8,8,230,90,320
11,7,8,329,80,409
12,6,8,409,100,509
3,7,8,532,76,608
15,7,8,613,77,690
7,8,8,713,79,792
19,6,8,854,66,920
13,8,8,933,73,1006
14,6,8,1006,74,1080
20,7,8,1090,31,1121
18,6,8,1187,9,1196
9,6,8,1218,81,1299
17,6,8,1299,12,1311
16,8,8,1416,29,1445
5,10,8,1445,34,1479
4,10,8,1649,68,1717
10,6,8,1717,75,1792
1,9,8,1792,81,1873
6,6,8,1917,24,1941
2,10,8,1980,76,2056
8,6,7,181,20,201
11,9,7,470,78,548
12,8,7,582,28,610
7,7,7,626,79,705
15,9,7,750,34,784
3,10,7,823,35,858
19,7,7,920,78,998
13,9,7,1006,55,1061
14,7,7,1080,71,1151
20,9,7,1157,51,1208
18,8,7,1244,63,1307
5,8,7,1311,70,1381
16,6,7,1381,6,1387
9,9,7,1409,1,1410
4,6,7,1497,98,1595
17,7,7,1628,9,1637
1,8,7,1692,91,1783
10,8,7,1852,75,1927
2,9,7,1959,21,1980
6,10,7,2027,34,2061
11,6,6,266,63,329
8,9,6,329,96,425
12,7,6,509,73,582
7,6,6,584,41,625
3,8,6,703,86,789
15,10,6,789,3,792
13,6,6,806,58,864
20,8,6,1121,36,1157
19,10,6,1177,32,1209
14,9,6,1212,42,1254
9,7,6,1299,63,1362
18,10,6,1368,2,1370
5,9,6,1382,60,1442
16,9,6,1445,80,1525
4,7,6,1605,4,1609
1,7,6,1612,73,1685
17,9,6,1685,90,1775
2,7,6,1790,93,1883
10,9,6,1927,93,2020
6,9,6,2020,7,2027
8,1,5,0,3,3
4,1,5,3,1,4
12,1,5,79,70,149
11,4,5,155,17,172
3,1,5,173,90,263
5,2,5,329,5,334
7,2,5,360,47,407
10,1,5,407,77,484
15,3,5,505,63,568
13,2,5,604,62,666
19,4,5,674,82,756
20,2,5,785,14,799
14,1,5,806,81,887
18,4,5,1090,34,1124
9,5,5,1124,90,1214
17,5,5,1221,68,1289
16,5,5,1295,80,1375
6,3,5,1440,15,1455
1,5,5,1540,14,1554
2,2,5,1584,79,1663
4,2,4,4,22,26
8,4,4,115,20,135
11,5,4,172,94,266
3,2,4,266,33,299
7,1,4,304,51,355
12,5,4,363,41,404
15,1,4,405,62,467
10,2,4,484,87,571
9,3,4,571,97,668
13,3,4,668,12,680
19,5,4,756,98,854
16,3,4,865,62,927
14,4,4,941,39,980
20,5,4,980,80,1060
17,1,4,1062,26,1088
18,5,4,1124,63,1187
5,5,4,1187,50,1237
1,3,4,1376,80,1456
6,4,4,1456,21,1477
2,5,4,1718,66,1784
4,3,3,26,1,27
11,2,3,31,66,97
8,5,3,135,19,154
1,1,3,155,19,174
12,3,3,184,75,259
5,1,3,265,63,328
3,4,3,337,73,410
7,3,3,410,30,440
9,2,3,510,55,565
15,4,3,569,31,600
19,2,3,628,23,651
13,4,3,684,55,739
16,2,3,803,55,858
20,4,3,897,77,974
14,5,3,981,17,998
18,2,3,998,28,1026
17,3,3,1140,58,1198
6,5,3,1477,32,1509
2,1,3,1509,74,1583
10,4,3,1583,83,1666
8,2,2,3,59,62
11,3,2,97,58,155
12,2,2,155,25,180
1,2,2,180,30,210
3,3,2,299,38,337
5,3,2,337,95,432
9,1,2,469,34,503
7,4,2,509,16,525
13,1,2,534,67,601
15,5,2,601,5,606
19,3,2,651,23,674
20,1,2,770,13,783
14,3,2,930,2,932
16,4,2,932,82,1014
18,3,2,1026,64,1090
17,2,2,1090,50,1140
6,2,2,1363,73,1436
4,5,2,1458,33,1491
10,3,2,1491,92,1583
2,3,2,1666,39,1705
11,1,1,0,31,31
16,1,1,31,5,36
8,3,1,62,53,115
12,4,1,268,89,357
3,5,1,410,61,471
15,2,1,471,31,502
5,4,1,502,7,509
7,5,1,530,51,581
19,1,1,581,47,628
13,5,1,739,62,801
20,3,1,803,90,893
14,2,1,893,37,930
18,1,1,941,50,991
9,4,1,1027,93,1120
17,4,1,1198,22,1220
6,1,1,1258,98,1356
4,4,1,1379,77,1456
1,4,1,1456,84,1540
10,5,1,1666,45,1711
2,4,1,1711,7,1718
