Job,Operation,Machine,Start,Duration,End
5,7,15,318,9,327
15,4,15,415,57,472
10,9,15,640,72,712
13,13,15,715,56,771
4,14,15,771,10,781
1,4,15,786,98,884
14,4,15,910,41,951
8,11,15,957,97,1054
2,6,15,1054,79,1133
6,7,15,1285,42,1327
7,13,15,1327,76,1403
9,11,15,1419,28,1447
11,6,15,1467,58,1525
12,15,15,1551,38,1589
3,15,15,1838,25,1863
13,3,14,107,61,168
4,6,14,327,35,362
8,2,14,401,90,491
5,12,14,540,41,581
10,12,14,844,79,923
7,10,14,982,87,1069
9,5,14,1152,19,1171
6,4,14,1197,66,1263
1,15,14,1283,39,1322
12,12,14,1401,66,1467
3,8,14,1497,17,1514
11,10,14,1663,32,1695
14,11,14,1729,50,1779
15,12,14,1789,68,1857
2,14,14,1871,62,1933
13,6,13,273,90,363
4,10,13,482,95,577
7,3,13,695,17,712
8,9,13,772,86,858
10,14,13,1028,18,1046
2,7,13,1133,43,1176
1,13,13,1210,31,1241
6,6,13,1277,8,1285
3,6,13,1300,98,1398
11,5,13,1398,69,1467
12,13,13,1467,40,1507
15,9,13,1663,30,1693
14,14,13,1822,21,1843
9,15,13,1882,50,1932
5,15,13,1962,39,2001
10,1,12,32,37,69
13,5,12,188,85,273
5,6,12,273,45,318
15,3,12,354,61,415
4,9,12,473,9,482
8,3,12,492,76,568
2,1,12,718,54,772
7,6,12,826,31,857
1,14,12,1241,42,1283
12,11,12,1386,15,1401
9,10,12,1402,12,1414
6,11,12,1442,89,1531
14,7,12,1531,29,1560
3,12,12,1673,49,1722
11,14,12,1845,31,1876
5,1,11,0,87,87
15,2,11,273,81,354
13,9,11,484,84,568
4,13,11,700,61,761
10,11,11,777,61,838
1,5,11,884,12,896
7,8,11,935,20,955
14,5,11,955,18,973
8,13,11,1081,45,1126
9,6,11,1180,80,1260
12,9,11,1260,97,1357
11,7,11,1525,33,1558
3,10,11,1558,44,1602
6,14,11,1602,33,1635
2,13,11,1779,92,1871
14,1,10,41,84,125
4,3,10,182,28,210
15,1,10,236,37,273
5,8,10,327,43,370
10,7,10,579,14,593
12,7,10,593,8,601
13,11,10,607,87,694
8,6,10,694,28,722
1,7,10,930,16,946
3,1,10,953,83,1036
6,10,10,1409,33,1442
2,11,10,1442,37,1479
7,15,10,1497,81,1578
9,14,10,1593,48,1641
11,9,10,1641,22,1663
5,3,9,115,50,165
10,4,9,232,55,287
4,8,9,397,76,473
15,5,9,473,57,530
7,1,9,530,69,599
13,14,9,771,32,803
8,10,9,858,99,957
2,5,9,1010,34,1044
1,11,9,1057,52,1109
9,4,9,1116,27,1143
12,10,9,1357,29,1386
6,12,9,1531,26,1557
3,13,9,1727,24,1751
11,12,9,1752,79,1831
14,15,9,1843,38,1881
13,2,8,50,57,107
10,5,8,287,50,337
4,7,8,362,35,397
5,10,8,422,27,449
15,7,8,582,74,656
8,5,8,662,23,685
7,5,8,781,45,826
14,2,8,838,45,883
2,4,8,944,64,1008
1,10,8,1028,26,1054
11,1,8,1096,65,1161
3,4,8,1202,38,1240
12,8,8,1240,17,1257
9,9,8,1340,62,1402
6,13,8,1560,37,1597
4,4,7,216,7,223
5,9,7,370,52,422
12,6,7,549,44,593
10,8,7,594,41,635
13,12,7,694,21,715
1,3,7,715,71,786
7,7,7,857,78,935
9,3,7,1045,67,1112
8,14,7,1136,72,1208
6,8,7,1327,28,1355
2,10,7,1416,19,1435
3,9,7,1514,41,1555
15,8,7,1597,62,1659
14,12,7,1779,23,1802
11,15,7,1876,60,1936
4,1,6,0,77,77
10,2,6,77,80,157
13,4,6,168,20,188
12,4,6,424,51,475
14,3,6,885,15,900
9,1,6,953,27,980
3,2,6,1038,77,1115
1,12,6,1115,95,1210
8,15,6,1210,25,1235
7,12,6,1237,84,1321
2,12,6,1479,79,1558
6,15,6,1635,43,1678
11,11,6,1695,57,1752
5,14,6,1903,59,1962
15,15,6,1965,16,1981
1,1,5,66,21,87
5,2,5,87,28,115
10,3,5,157,75,232
4,5,5,232,95,327
8,1,5,341,58,399
13,8,5,421,63,484
12,5,5,484,62,546
7,2,5,599,96,695
2,2,5,778,83,861
14,6,5,973,82,1055
6,3,5,1116,78,1194
3,5,5,1240,60,1300
11,4,5,1319,75,1394
9,12,5,1448,98,1546
15,13,5,1857,54,1911
13,1,4,0,50,50
12,3,4,358,58,416
8,4,4,574,81,655
1,2,4,655,55,710
10,10,4,722,50,772
4,15,4,781,79,860
7,9,4,955,27,982
11,2,4,1167,96,1263
6,5,4,1263,14,1277
9,8,4,1283,48,1331
2,9,4,1333,77,1410
3,11,4,1602,69,1671
14,10,4,1699,30,1729
5,13,4,1887,16,1903
15,14,4,1911,54,1965
5,4,3,165,59,224
12,2,3,303,47,350
13,7,3,363,58,421
4,11,3,577,43,620
8,8,3,740,32,772
1,6,3,896,34,930
10,13,3,930,98,1028
6,2,3,1044,71,1115
3,3,3,1115,87,1202
9,7,3,1265,17,1282
7,14,3,1403,94,1497
14,8,3,1560,70,1630
15,11,3,1751,38,1789
11,13,3,1831,14,1845
2,15,3,1933,66,1999
12,1,2,269,34,303
5,11,2,449,91,540
13,10,2,568,39,607
4,12,2,621,75,696
8,7,2,722,18,740
2,3,2,861,77,938
1,8,2,946,21,967
9,2,2,990,46,1036
10,15,2,1046,63,1109
7,11,2,1159,74,1233
6,9,2,1355,54,1409
11,8,2,1561,71,1632
14,9,2,1632,67,1699
15,10,2,1699,52,1751
3,14,2,1751,87,1838
4,2,1,79,96,175
5,5,1,224,46,270
10,6,1,337,94,431
15,6,1,530,52,582
7,4,1,712,69,781
13,15,1,803,57,860
1,9,1,971,53,1024
6,1,1,1024,20,1044
8,12,1,1054,24,1078
2,8,1,1176,55,1231
11,3,1,1267,47,1314
3,7,1,1399,93,1492
12,14,1,1507,44,1551
9,13,1,1551,42,1593
14,13,1,1802,20,1822
