Job,Operation,Machine,Start,Duration,End
38,6,10,301,72,373
7,9,10,443,76,519
17,5,10,539,28,567
5,7,10,605,60,665
27,5,10,785,91,876
31,9,10,951,49,1000
2,8,10,1060,19,1079
46,5,10,1114,27,1141
45,7,10,1171,33,1204
14,5,10,1204,39,1243
36,5,10,1342,32,1374
49,8,10,1440,43,1483
50,5,10,1604,1,1605
26,9,10,1618,34,1652
33,8,10,1655,75,1730
9,5,10,1733,87,1820
44,5,10,1945,71,2016
13,5,10,2071,37,2108
1,9,10,2146,55,2201
23,8,10,2240,25,2265
11,7,10,2267,71,2338
12,9,10,2341,59,2400
39,7,10,2478,43,2521
32,7,10,2530,50,2580
47,7,10,2641,91,2732
34,6,10,2732,65,2797
4,6,10,2875,2,2877
18,9,10,2937,80,3017
24,9,10,3238,85,3323
6,8,10,3323,80,3403
30,7,10,3403,29,3432
20,5,10,3432,5,3437
21,8,10,3450,11,3461
16,6,10,3513,56,3569
10,7,10,3657,16,3673
48,8,10,3673,71,3744
41,7,10,3764,87,3851
28,5,10,3851,55,3906
40,6,10,3908,15,3923
42,8,10,3935,10,3945
29,7,10,4108,89,4197
43,8,10,4302,86,4388
8,7,10,4426,4,4430
37,5,10,4430,55,4485
22,9,10,4487,50,4537
15,6,10,4538,81,4619
25,7,10,4641,59,4700
3,7,10,4700,81,4781
35,8,10,4866,3,4869
19,9,10,4869,29,4898
7,5,9,191,69,260
38,7,9,373,98,471
5,6,9,510,95,605
17,8,9,605,52,657
31,5,9,668,83,751
27,8,9,967,31,998
2,7,9,1041,19,1060
45,8,9,1204,10,1214
49,6,9,1249,87,1336
46,9,9,1372,68,1440
26,7,9,1470,93,1563
33,6,9,1615,37,1652
39,6,9,1652,75,1727
50,9,9,1740,24,1764
22,7,9,1861,52,1913
9,7,9,1919,64,1983
44,6,9,2016,64,2080
1,8,9,2080,66,2146
11,5,9,2189,46,2235
23,7,9,2235,5,2240
12,8,9,2256,85,2341
36,9,9,2408,80,2488
47,5,9,2511,42,2553
32,8,9,2580,82,2662
18,5,9,2686,26,2712
4,5,9,2861,12,2873
34,9,9,2940,98,3038
24,7,9,3088,94,3182
13,8,9,3182,57,3239
6,7,9,3256,65,3321
30,6,9,3321,76,3397
21,6,9,3399,28,3427
20,7,9,3469,85,3554
16,9,9,3610,32,3642
10,8,9,3673,69,3742
48,9,9,3744,71,3815
42,6,9,3815,87,3902
28,6,9,3909,74,3983
40,9,9,4051,99,4150
43,6,9,4202,64,4266
29,9,9,4270,66,4336
8,6,9,4347,79,4426
37,7,9,4517,26,4543
3,5,9,4565,27,4592
15,7,9,4692,64,4756
19,7,9,4756,12,4768
25,9,9,4768,23,4791
35,6,9,4826,21,4847
41,9,9,4850,9,4859
14,9,9,4868,12,4880
7,6,8,260,8,268
38,5,8,279,22,301
17,6,8,569,23,592
5,8,8,665,86,751
31,6,8,751,84,835
2,5,8,886,57,943
27,9,8,998,91,1089
45,6,8,1089,82,1171
22,6,8,1171,22,1193
46,7,8,1211,74,1285
14,8,8,1342,94,1436
26,6,8,1463,7,1470
49,9,8,1483,13,1496
33,5,8,1517,98,1615
50,6,8,1615,19,1634
12,5,8,1884,79,1963
1,6,8,1963,33,1996
9,9,8,2067,43,2110
13,6,8,2110,59,2169
44,9,8,2176,62,2238
11,6,8,2238,29,2267
23,9,8,2267,62,2329
36,8,8,2407,1,2408
32,6,8,2497,33,2530
39,8,8,2530,58,2588
34,5,8,2708,21,2729
47,9,8,2796,3,2799
18,8,8,2886,51,2937
24,5,8,2937,56,2993
4,8,8,2993,98,3091
6,5,8,3103,94,3197
30,5,8,3310,7,3317
20,6,8,3437,32,3469
10,5,8,3469,88,3557
16,8,8,3585,25,3610
48,7,8,3648,25,3673
41,6,8,3739,25,3764
40,7,8,3923,68,3991
28,7,8,3991,98,4089
29,5,8,4089,4,4093
43,5,8,4129,72,4201
42,9,8,4267,31,4298
8,8,8,4430,30,4460
35,5,8,4460,45,4505
37,9,8,4549,68,4617
25,6,8,4617,24,4641
19,5,8,4677,11,4688
21,9,8,4694,84,4778
3,8,8,4781,65,4846
15,9,8,4846,46,4892
7,8,7,349,94,443
5,5,7,443,67,510
17,9,7,657,83,740
27,6,7,878,6,884
31,8,7,884,67,951
2,6,7,951,90,1041
46,6,7,1141,70,1211
45,9,7,1214,55,1269
14,7,7,1280,62,1342
49,7,7,1342,98,1440
26,8,7,1563,55,1618
50,7,7,1639,8,1647
23,5,7,1647,50,1697
33,9,7,1730,92,1822
