Job,Operation,Machine,Start,Duration,End
10,1,5,19,40,59
14,1,5,82,22,104
1,2,5,105,84,189
19,1,5,189,64,253
8,1,5,258,24,282
20,1,5,282,23,305
13,3,5,330,6,336
12,2,5,425,15,440
16,3,5,464,22,486
2,1,5,546,41,587
4,2,5,587,37,624
17,4,5,641,40,681
9,3,5,685,56,741
3,0,5,815,16,831
7,3,5,863,20,883
6,4,5,906,81,987
11,3,5,987,40,1027
5,4,5,1027,57,1084
15,2,5,1084,8,1092
18,3,5,1092,5,1097
2,0,4,0,50,50
5,0,4,50,68,118
4,1,4,118,57,175
14,3,4,187,24,211
16,0,4,211,26,237
8,0,4,247,8,255
13,2,4,255,75,330
12,1,4,355,61,416
19,4,4,446,95,541
17,3,4,545,96,641
1,4,4,641,38,679
20,2,4,683,15,698
7,2,4,710,33,743
9,4,4,743,54,797
10,2,4,797,7,804
6,2,4,807,11,818
18,1,4,818,18,836
3,1,4,836,54,890
11,2,4,891,91,982
15,1,4,996,79,1075
14,0,3,34,39,73
19,0,3,116,64,180
9,1,3,188,64,252
20,0,3,255,18,273
8,2,3,286,55,341
16,1,3,341,43,384
17,0,3,384,62,446
12,3,3,446,98,544
1,3,3,588,45,633
4,3,3,633,74,707
6,1,3,713,89,802
10,3,3,804,8,812
11,1,3,827,64,891
7,4,3,891,20,911
5,2,3,911,30,941
3,3,3,947,38,985
13,4,3,985,87,1072
2,4,3,1072,21,1093
18,4,3,1097,10,1107
15,4,3,1107,20,1127
1,0,2,0,23,23
18,0,2,23,33,56
4,0,2,56,62,118
13,0,2,138,80,218
14,4,2,218,44,262
9,2,2,262,39,301
12,0,2,308,42,350
19,3,2,350,96,446
17,1,2,446,36,482
16,4,2,486,61,547
7,0,2,547,66,613
6,0,2,617,89,706
20,3,2,706,38,744
5,1,2,744,61,805
10,4,2,812,83,895
3,2,2,895,52,947
15,0,2,978,15,993
2,2,2,993,29,1022
11,4,2,1027,6,1033
8,4,2,1037,84,1121
10,0,1,0,19,19
1,1,1,23,82,105
14,2,1,105,75,180
9,0,1,180,7,187
13,1,1,225,26,251
19,2,1,253,89,342
8,3,1,342,32,374
16,2,1,384,80,464
17,2,1,482,63,545
12,4,1,545,74,619
7,1,1,619,91,710
4,4,1,710,54,764
11,0,1,764,63,827
6,3,1,827,79,906
18,2,1,906,22,928
5,3,1,941,81,1022
2,3,1,1022,18,1040
3,4,1,1040,52,1092
15,3,1,1092,12,1104
20,4,1,1104,8,1112
