Job,Operation,Machine,Start,Duration,End
17,0,10,5,55,60
7,2,10,69,96,165
16,1,10,223,94,317
28,2,10,319,5,324
13,3,10,388,23,411
11,7,10,422,36,458
4,6,10,529,28,557
20,5,10,785,29,814
27,5,10,814,28,842
14,5,10,950,12,962
9,9,10,962,66,1028
19,5,10,1053,54,1107
10,1,10,1313,15,1328
15,7,10,1328,61,1389
12,3,10,1411,55,1466
1,4,10,1499,65,1564
23,8,10,1571,88,1659
5,2,10,1679,12,1691
30,6,10,1769,34,1803
25,6,10,1892,69,1961
29,8,10,1961,22,1983
3,4,10,1985,72,2057
26,0,10,2105,50,2155
21,9,10,2155,94,2249
2,8,10,2249,49,2298
6,3,10,2298,72,2370
8,6,10,2383,88,2471
18,7,10,2574,36,2610
24,6,10,2615,37,2652
22,9,10,2695,36,2731
7,1,9,47,22,69
22,1,9,70,23,93
19,0,9,96,37,133
11,3,9,167,54,221
28,1,9,221,98,319
13,2,9,319,69,388
16,5,9,476,54,530
4,7,9,557,65,622
9,2,9,657,13,670
27,4,9,720,92,812
14,4,9,858,92,950
20,8,9,950,39,989
2,4,9,1076,10,1086
21,3,9,1112,52,1164
12,0,9,1267,60,1327
15,8,9,1406,24,1430
23,6,9,1437,87,1524
17,6,9,1525,47,1572
29,2,9,1604,39,1643
10,7,9,1643,45,1688
1,8,9,1691,32,1723
30,9,9,1879,74,1953
25,7,9,1961,54,2015
5,9,9,2078,6,2084
26,3,9,2276,38,2314
8,5,9,2315,68,2383
6,5,9,2385,15,2400
24,2,9,2441,52,2493
18,6,9,2534,36,2570
3,8,9,2676,90,2766
1,1,8,51,59,110
19,1,8,137,72,209
27,0,8,209,94,303
13,1,8,303,15,318
23,2,8,440,25,465
4,5,8,466,53,519
11,9,8,519,52,571
20,2,8,571,45,616
28,9,8,616,96,712
16,9,8,734,75,809
14,2,8,815,15,830
9,6,8,849,5,854
2,1,8,935,33,968
15,2,8,976,90,1066
21,4,8,1171,34,1205
10,0,8,1231,82,1313
7,9,8,1348,86,1434
17,4,8,1478,6,1484
25,2,8,1662,46,1708
29,4,8,1745,24,1769
30,7,8,1803,6,1809
5,5,8,1838,24,1862
12,8,8,1862,37,1899
8,0,8,1984,93,2077
24,0,8,2314,30,2344
18,2,8,2345,79,2424
26,6,8,2440,75,2515
6,9,8,2578,99,2677
22,8,8,2677,18,2695
3,9,8,2766,21,2787
11,1,7,93,23,116
7,4,7,183,78,261
4,4,7,276,88,364
23,1,7,364,76,440
28,6,7,456,64,520
27,2,7,520,87,607
16,8,7,673,61,734
14,0,7,734,72,806
9,8,7,873,85,958
20,9,7,989,28,1017
30,1,7,1017,49,1066
19,7,7,1123,82,1205
21,5,7,1205,96,1301
17,2,7,1361,77,1438
15,9,7,1438,44,1482
1,6,7,1596,13,1609
10,6,7,1613,21,1634
5,1,7,1663,12,1675
25,3,7,1708,92,1800
3,0,7,1800,83,1883
12,9,7,1899,48,1947
29,9,7,1983,35,2018
13,5,7,2043,26,2069
2,7,7,2187,53,2240
6,2,7,2250,42,2292
22,4,7,2292,90,2382
26,5,7,2407,33,2440
18,4,7,2447,79,2526
24,8,7,2667,12,2679
8,9,7,2751,72,2823
22,2,6,93,26,119
7,6,6,301,7,308
16,2,6,324,16,340
28,5,6,361,95,456
11,8,6,460,53,513
4,8,6,630,21,651
9,3,6,670,67,737
14,3,6,830,28,858
20,7,6,858,92,950
2,2,6,968,75,1043
15,3,6,1070,46,1116
19,6,6,1116,7,1123
21,6,6,1301,70,1371
1,3,6,1416,73,1489
12,5,6,1489,83,1572
17,7,6,1572,93,1665
23,9,6,1665,84,1749
30,5,6,1749,20,1769
10,9,6,1787,27,1814
29,6,6,1840,60,1900
5,7,6,1943,73,2016
25,9,6,2062,39,2101
13,7,6,2124,33,2157
26,1,6,2165,44,2209
8,3,6,2218,73,2291
6,6,6,2400,94,2494
27,9,6,2530,77,2607
24,5,6,2607,8,2615
18,8,6,2615,9,2624
3,7,6,2624,52,2676
11,0,5,0,93,93
22,3,5,119,14,133
23,0,5,133,28,161
7,3,5,165,15,180
4,3,5,198,78,276
19,3,5,276,31,307
28,3,5,324,28,352
16,6,5,530,46,576
20,4,5,740,43,783
9,7,5,854,17,871
2,0,5,871,64,935
14,8,5,1085,87,1172
15,5,5,1191,48,1239
12,2,5,1341,70,1411
10,3,5,1411,26,1437
17,3,5,1448,30,1478
5,0,5,1614,41,1655
25,1,5,1655,7,1662
1,9,5,1723,74,1797
30,8,5,1809,70,1879
29,7,5,1902,55,1957
21,7,5,1969,98,2067
13,6,5,2071,45,2116
6,0,5,2116,98,2214
26,4,5,2314,93,2407
27,7,5,2432,63,2495
24,3,5,2502,80,2582
3,6,5,2582,39,2621
18,9,5,2624,92,2716
8,8,5,2716,35,2751
4,0,4,0,82,82
17,1,4,82,67,149
28,0,4,149,72,221
11,4,4,221,49,270
7,5,4,270,31,301
16,3,4,346,73,419
20,1,4,485,83,568
9,5,4,800,49,849
30,0,4,931,78,1009
14,7,4,1021,64,1085
15,4,4,1117,71,1188
19,8,4,1205,73,1278
10,2,4,1337,72,1409
23,7,4,1528,43,1571
12,6,4,1572,38,1610
1,7,4,1610,81,1691
5,3,4,1691,77,1768
29,5,4,1769,71,1840
25,5,4,1877,15,1892
3,3,4,1978,7,1985
2,6,4,1985,38,2023
21,8,4,2069,80,2149
13,8,4,2162,12,2174
8,2,4,2175,43,2218
6,1,4,2219,28,2247
18,1,4,2247,98,2345
24,1,4,2345,91,2436
22,6,4,2475,21,2496
27,8,4,2496,34,2530
26,9,4,2602,5,2607
1,0,3,0,51,51
4,2,3,105,93,198
19,2,3,218,52,270
28,4,3,352,9,361
11,6,3,366,56,422
16,4,3,422,54,476
9,0,3,592,14,606
27,3,3,607,21,628
20,3,3,663,76,739
21,0,3,965,58,1023
2,3,3,1043,33,1076
30,2,3,1076,46,1122
14,9,3,1172,73,1245
15,6,3,1245,80,1325
7,8,3,1325,23,1348
23,5,3,1369,67,1436
29,1,3,1514,85,1599
12,7,3,1610,24,1634
17,8,3,1665,6,1671
10,8,3,1688,99,1787
25,4,3,1800,77,1877
3,2,3,1906,72,1978
5,8,3,2016,62,2078
8,1,3,2078,97,2175
13,9,3,2175,37,2212
26,2,3,2212,64,2276
22,5,3,2382,93,2475
6,7,3,2494,33,2527
18,5,3,2527,7,2534
24,7,3,2652,15,2667
22,0,2,0,70,70
4,1,2,82,23,105
