Job,Operation,Machine,Start,Duration,End
18,1,10,0,72,72
20,3,10,120,58,178
16,8,10,373,63,436
15,1,10,495,69,564
5,5,10,574,59,633
7,8,10,661,96,757
14,3,10,807,11,818
19,10,10,818,74,892
12,5,10,921,26,947
8,9,10,1058,32,1090
1,7,10,1122,81,1203
10,9,10,1203,71,1274
3,7,10,1279,29,1308
6,2,10,1380,10,1390
11,5,10,1417,75,1492
13,7,10,1510,42,1552
17,7,10,1552,98,1650
2,7,10,1673,65,1738
4,9,10,1769,41,1810
9,9,10,1850,49,1899
11,1,9,36,43,79
7,2,9,99,86,185
20,4,9,185,52,237
18,6,9,252,62,314
19,5,9,450,21,471
16,10,9,505,60,565
10,3,9,565,44,609
5,6,9,633,80,713
12,3,9,762,73,835
1,1,9,884,32,916
8,8,9,1014,39,1053
14,8,9,1098,11,1109
13,1,9,1120,72,1192
3,6,9,1247,31,1278
15,4,9,1346,40,1386
17,5,9,1442,65,1507
6,6,9,1507,96,1603
2,6,9,1648,25,1673
9,7,9,1745,45,1790
4,10,9,1810,97,1907
16,1,8,6,99,105
9,2,8,226,69,295
18,7,8,314,90,404
20,8,8,404,57,461
10,1,8,464,33,497
19,6,8,497,47,544
5,4,8,567,7,574
3,1,8,574,84,658
7,10,8,830,27,857
14,5,8,887,43,930
12,7,8,986,9,995
1,4,8,1057,40,1097
8,10,8,1097,92,1189
13,2,8,1201,46,1247
6,1,8,1338,36,1374
17,4,8,1392,50,1442
2,3,8,1511,21,1532
11,7,8,1532,8,1540
15,10,8,1629,84,1713
4,8,8,1713,56,1769
7,1,7,0,99,99
18,4,7,112,49,161
16,6,7,279,45,324
20,6,7,324,20,344
5,1,7,348,40,388
9,4,7,388,27,415
19,4,7,415,35,450
12,1,7,657,19,676
10,6,7,771,82,853
8,7,7,929,81,1010
14,9,7,1109,60,1169
4,5,7,1169,77,1246
1,10,7,1287,9,1296
3,8,7,1310,83,1393
6,4,7,1440,9,1449
15,6,7,1469,74,1543
11,8,7,1543,74,1617
13,10,7,1657,57,1714
17,9,7,1740,71,1811
2,10,7,1887,15,1902
20,2,6,90,24,114
19,3,6,152,25,177
16,4,6,198,72,270
4,2,6,278,59,337
9,5,6,415,22,437
18,9,6,476,98,574
7,7,6,574,87,661
10,4,6,661,26,687
8,3,6,698,56,754
5,8,6,763,56,819
14,4,6,819,68,887
12,9,6,1018,13,1031
1,6,6,1103,19,1122
11,4,6,1122,98,1220
13,3,6,1257,80,1337
3,9,6,1394,37,1431
17,6,6,1513,37,1550
15,8,6,1589,7,1596
6,8,6,1611,77,1688
2,9,6,1822,65,1887
19,1,5,49,35,84
16,3,5,139,59,198
4,1,5,198,80,278
9,3,5,295,93,388
14,1,5,388,99,487
7,6,5,496,70,566
18,10,5,574,38,612
3,2,5,658,89,747
8,4,5,759,52,811
5,10,5,836,88,924
12,6,5,947,39,986
1,3,5,1002,55,1057
11,3,5,1091,30,1121
20,10,5,1121,53,1174
10,10,5,1274,99,1373
6,5,5,1449,54,1503
13,6,5,1503,7,1510
2,4,5,1535,64,1599
15,9,5,1599,30,1629
17,10,5,1811,8,1819
18,3,4,81,31,112
16,2,4,112,27,139
7,3,4,185,92,277
20,7,4,345,50,395
2,2,4,395,55,450
19,7,4,544,52,596
8,2,4,603,85,688
5,7,4,713,50,763
10,7,4,853,68,921
14,6,4,930,96,1026
12,10,4,1031,43,1074
3,3,4,1090,24,1114
1,8,4,1203,37,1240
4,6,4,1246,38,1284
17,2,4,1284,17,1301
15,3,4,1331,12,1343
13,4,4,1343,93,1436
11,9,4,1617,19,1636
9,8,4,1790,60,1850
6,10,4,1862,58,1920
20,1,3,21,68,89
19,2,3,89,63,152
18,5,3,161,91,252
16,5,3,270,9,279
2,1,3,324,70,394
5,2,3,396,71,467
10,2,3,502,61,563
12,2,3,686,67,753
7,9,3,757,73,830
8,6,3,883,41,924
14,7,3,1026,72,1098
4,4,3,1132,30,1162
3,5,3,1162,85,1247
1,9,3,1247,40,1287
17,3,3,1301,91,1392
13,5,3,1436,61,1497
15,7,3,1552,34,1586
6,7,3,1603,8,1611
11,10,3,1636,38,1674
9,10,3,1899,12,1911
18,2,2,72,9,81
8,1,2,124,95,219
9,1,2,219,7,226
7,5,2,305,98,403
16,9,2,436,69,505
19,8,2,596,80,676
10,5,2,687,84,771
5,9,2,819,17,836
12,4,2,836,85,921
1,2,2,921,81,1002
20,9,2,1025,88,1113
3,4,2,1116,44,1160
14,10,2,1169,68,1237
4,7,2,1284,80,1364
15,5,2,1395,70,1465
11,6,2,1499,26,1525
13,8,2,1552,50,1602
2,5,2,1602,46,1648
17,8,2,1650,90,1740
6,9,2,1833,29,1862
20,5,1,237,5,242
7,4,1,277,28,305
16,7,1,324,49,373
18,8,1,404,72,476
5,3,1,476,91,567
15,2,1,567,43,610
19,9,1,676,39,715
14,2,1,715,91,806
8,5,1,820,59,879
10,8,1,921,21,942
12,8,1,995,23,1018
11,2,1,1019,72,1091
1,5,1,1097,6,1103
4,3,1,1124,8,1132
17,1,1,1206,75,1281
6,3,1,1390,45,1435
3,10,1,1435,40,1475
13,9,1,1602,55,1657
9,6,1,1657,88,1745
2,8,1,1745,77,1822
