Job,Operation,Machine,Start,Duration,End
13,1,10,0,79,79
9,3,10,133,74,207
1,2,10,214,75,289
6,5,10,342,63,405
5,9,10,415,69,484
10,1,10,554,58,612
8,7,10,638,72,710
15,3,10,752,49,801
3,9,10,810,42,852
7,5,10,1055,98,1153
11,8,10,1161,35,1196
4,9,10,1217,11,1228
12,7,10,1228,72,1300
2,8,10,1300,26,1326
14,10,10,1381,34,1415
6,1,9,85,60,145
5,3,9,145,40,185
8,1,9,228,62,290
13,6,9,326,86,412
9,8,9,412,21,433
2,2,9,489,73,562
14,5,9,589,40,629
1,6,9,674,43,717
3,8,9,738,72,810
15,4,9,810,55,865
7,3,9,900,65,965
10,4,9,995,52,1047
4,7,9,1097,11,1108
12,5,9,1138,60,1198
11,10,9,1255,9,1264
5,1,8,23,84,107
11,1,8,107,99,206
1,1,8,206,8,214
9,5,8,243,47,290
8,2,8,290,90,380
13,7,8,412,72,484
6,7,8,484,99,583
14,6,8,638,72,710
4,2,8,715,43,758
3,10,8,852,46,898
12,4,8,1128,10,1138
7,7,8,1161,50,1211
15,8,8,1317,8,1325
10,10,8,1325,57,1382
2,10,8,1393,9,1402
13,4,7,195,91,286
5,6,7,286,74,360
1,4,7,361,74,435
9,9,7,435,35,470
2,1,7,470,19,489
14,4,7,539,46,585
6,8,7,585,45,630
3,7,7,681,57,738
7,1,7,738,71,809
8,10,7,809,49,858
4,4,7,863,60,923
11,6,7,1047,38,1085
10,6,7,1143,20,1163
15,6,7,1163,77,1240
12,9,7,1318,90,1408
14,3,6,102,23,125
5,4,6,190,7,197
9,4,6,214,25,239
6,4,6,266,72,338
11,4,6,338,19,357
8,3,6,380,98,478
3,3,6,478,80,558
13,9,6,564,89,653
15,2,6,723,29,752
4,5,6,932,68,1000
2,7,6,1000,13,1013
1,8,6,1079,98,1177
12,6,6,1206,15,1221
10,8,6,1234,24,1258
7,9,6,1286,37,1323
14,1,5,0,10,10
9,1,5,59,35,94
6,3,5,197,59,256
11,3,5,302,33,335
1,5,5,436,30,466
5,10,5,484,30,514
3,4,5,558,7,565
8,6,5,600,38,638
13,10,5,654,51,705
4,3,5,762,99,861
2,6,5,957,39,996
7,6,5,1153,8,1161
10,9,5,1263,53,1316
15,10,5,1353,48,1401
12,10,5,1408,18,1426
13,3,4,139,56,195
11,2,4,206,91,297
9,6,4,297,52,349
5,7,4,360,12,372
3,2,4,381,93,474
8,4,4,478,31,509
2,3,4,562,43,605
6,9,4,648,27,675
14,7,4,713,6,719
10,3,4,940,50,990
12,2,4,990,60,1050
4,8,4,1118,96,1214
1,10,4,1214,19,1233
15,7,4,1240,77,1317
7,10,4,1323,17,1340
14,2,3,10,92,102
5,2,3,110,34,144
13,5,3,286,40,326
9,7,3,349,63,412
8,5,3,509,91,600
3,6,3,620,61,681
6,10,3,681,9,690
15,1,3,695,24,719
1,7,3,719,38,757
7,2,3,809,91,900
11,5,3,1025,18,1043
12,3,3,1050,77,1127
10,7,3,1163,68,1231
4,10,3,1231,72,1303
2,9,3,1326,67,1393
13,2,2,79,60,139
5,5,2,206,70,276
3,1,2,323,50,373
6,6,2,408,69,477
9,10,2,477,80,557
4,1,2,646,68,714
8,8,2,717,9,726
14,8,2,726,23,749
2,5,2,865,85,950
7,4,2,965,90,1055
10,5,2,1055,88,1143
1,9,2,1180,26,1206
11,9,2,1206,49,1255
12,8,2,1300,18,1318
15,9,2,1325,28,1353
9,2,1,94,39,133
6,2,1,145,49,194
1,3,1,289,72,361
5,8,1,372,43,415
13,8,1,484,80,564
3,5,1,565,55,620
10,2,1,620,5,625
8,9,1,727,72,799
2,4,1,835,23,858
12,1,1,920,68,988
4,6,1,1001,91,1092
11,7,1,1092,24,1116
15,5,1,1116,47,1163
7,8,1,1211,75,1286
14,9,1,1286,95,1381
