Job,Operation,Machine,Start,Duration,End
3,1,15,0,73,73
9,5,15,195,28,223
6,6,15,310,66,376
2,7,15,419,72,491
1,6,15,550,75,625
13,6,15,664,92,756
14,14,15,792,94,886
8,7,15,911,55,966
7,4,15,966,53,1019
12,2,15,1173,36,1209
5,5,15,1221,73,1294
15,14,15,1332,84,1416
4,5,15,1427,72,1499
11,9,15,1499,93,1592
10,14,15,1592,61,1653
6,4,14,253,13,266
14,3,14,274,52,326
13,2,14,335,83,418
2,9,14,506,90,596
3,12,14,711,77,788
10,8,14,899,24,923
15,9,14,1032,43,1075
7,6,14,1091,49,1140
8,11,14,1144,60,1204
5,6,14,1298,43,1341
9,9,14,1358,64,1422
12,8,14,1468,36,1504
11,10,14,1592,67,1659
4,11,14,1784,15,1799
1,13,14,1807,38,1845
3,4,13,178,62,240
14,2,13,240,34,274
1,4,13,461,33,494
2,10,13,596,21,617
11,7,13,635,6,641
10,6,13,737,90,827
6,14,13,827,5,832
15,4,13,880,67,947
8,8,13,966,37,1003
5,1,13,1003,97,1100
7,9,13,1277,56,1333
12,7,13,1389,79,1468
9,12,13,1468,73,1541
13,15,13,1541,76,1617
4,14,13,1833,99,1932
2,3,12,231,83,314
3,8,12,414,70,484
6,11,12,620,85,705
13,7,12,756,73,829
14,15,12,886,96,982
8,9,12,1003,48,1051
15,10,12,1078,84,1162
5,9,12,1409,42,1451
9,11,12,1455,9,1464
10,11,12,1479,44,1523
7,15,12,1543,96,1639
12,11,12,1639,79,1718
4,9,12,1718,42,1760
11,13,12,1800,32,1832
1,14,12,1845,55,1900
14,1,11,134,98,232
1,2,11,345,28,373
6,10,11,520,17,537
3,10,11,537,81,618
2,13,11,650,39,689
10,5,11,689,48,737
15,2,11,761,17,778
13,9,11,933,35,968
12,1,11,1073,92,1165
8,12,11,1204,70,1274
7,12,11,1457,51,1508
4,6,11,1508,98,1606
9,13,11,1606,59,1665
5,14,11,1738,24,1762
11,14,11,1832,40,1872
9,4,10,107,23,130
1,1,10,273,65,338
2,6,10,366,52,418
6,9,10,453,67,520
14,9,10,528,70,598
11,8,10,641,94,735
7,1,10,835,15,850
3,14,10,850,28,878
13,10,10,973,54,1027
5,3,10,1107,96,1203
15,12,10,1203,36,1239
12,4,10,1242,9,1251
8,15,10,1320,83,1403
10,12,10,1523,46,1569
4,7,10,1606,94,1700
9,2,9,12,69,81
3,7,9,349,65,414
14,7,9,419,80,499
2,8,9,499,7,506
8,4,9,785,38,823
1,8,9,844,32,876
15,6,9,970,23,993
13,12,9,1051,37,1088
7,10,9,1341,45,1386
5,8,9,1386,22,1408
10,10,9,1408,71,1479
12,10,9,1540,98,1638
11,11,9,1664,54,1718
6,15,9,1718,49,1767
4,12,9,1799,28,1827
6,8,8,439,14,453
3,9,8,484,53,537
10,3,8,546,80,626
14,12,8,689,58,747
8,2,8,747,24,771
2,15,8,771,72,843
7,2,8,853,82,935
15,8,8,1014,18,1032
1,12,8,1032,59,1091
13,13,8,1091,72,1163
4,3,8,1371,33,1404
9,10,8,1430,15,1445
5,12,8,1574,86,1660
12,12,8,1718,7,1725
11,12,8,1725,75,1800
9,3,7,81,26,107
3,5,7,240,88,328
6,7,7,376,63,439
11,3,7,439,61,500
13,4,7,500,82,582
2,11,7,617,23,640
14,11,7,641,48,689
15,3,7,783,90,873
1,9,7,886,13,899
10,9,7,923,14,937
7,3,7,939,21,960
8,14,7,1297,23,1320
4,2,7,1320,51,1371
12,9,7,1504,30,1534
5,13,7,1660,78,1738
6,2,6,72,88,160
3,6,6,328,21,349
14,8,6,499,29,528
10,2,6,529,12,541
11,6,6,619,16,635
1,7,6,635,73,708
2,14,6,715,49,764
8,5,6,823,36,859
13,11,6,1034,7,1041
5,2,6,1100,7,1107
15,11,6,1168,26,1194
9,7,6,1269,33,1302
7,14,6,1516,27,1543
4,8,6,1701,12,1713
12,13,6,1725,55,1780
6,5,5,266,44,310
14,4,5,326,26,352
2,5,5,354,6,360
1,3,5,377,74,451
11,4,5,500,46,546
10,4,5,633,50,683
8,3,5,771,14,785
13,8,5,829,31,860
3,15,5,878,78,956
15,5,5,956,14,970
5,4,5,1203,15,1218
12,3,5,1218,22,1240
7,8,5,1241,26,1267
9,8,5,1311,45,1356
4,4,5,1405,15,1420
9,1,4,0,12,12
3,2,4,73,82,155
14,6,4,380,39,419
13,3,4,420,73,493
11,5,4,546,73,619
2,12,4,640,10,650
8,1,4,683,54,737
6,13,4,758,68,826
1,10,4,899,81,980
15,7,4,993,21,1014
7,5,4,1019,72,1091
12,5,4,1255,47,1302
10,15,4,1653,92,1745
5,15,4,1762,31,1793
4,13,4,1827,6,1833
6,3,3,160,93,253
2,4,3,314,33,347
11,1,3,350,54,404
1,5,3,496,51,547
3,11,3,618,93,711
14,13,3,747,45,792
8,6,3,859,52,911
7,7,3,1140,99,1239
15,13,3,1239,93,1332
13,14,3,1486,52,1538
5,11,3,1551,23,1574
10,13,3,1574,15,1589
9,14,3,1665,37,1702
4,10,3,1760,24,1784
12,14,3,1784,6,1790
6,1,2,0,72,72
3,3,2,155,23,178
2,2,2,178,53,231
9,6,2,231,82,313
14,5,2,352,28,380
13,5,2,582,82,664
15,1,2,689,70,759
10,7,2,827,72,899
1,11,2,989,35,1024
8,13,2,1274,23,1297
4,1,2,1300,12,1312
12,6,2,1312,77,1389
7,11,2,1389,68,1457
5,10,2,1457,94,1551
11,15,2,1872,97,1969
2,1,1,108,64,172
13,1,1,286,49,335
11,2,1,412,22,434
10,1,1,435,87,522
14,10,1,598,43,641
6,12,1,713,35,748
3,13,1,788,61,849
8,10,1,1051,93,1144
5,7,1,1345,32,1377
15,15,1,1416,42,1458
7,13,1,1508,8,1516
9,15,1,1702,62,1764
12,15,1,1790,30,1820
1,15,1,1900,27,1927
4,15,1,1932,41,1973
