Job,Operation,Machine,Start,Duration,End
12,8,15,311,65,376
13,8,15,499,54,553
5,9,15,731,83,814
20,11,15,814,75,889
14,12,15,1062,49,1111
4,7,15,1144,3,1147
3,7,15,1148,70,1218
1,13,15,1264,49,1313
17,8,15,1422,53,1475
10,11,15,1634,60,1694
16,14,15,1712,52,1764
8,13,15,1880,80,1960
2,7,15,1966,17,1983
19,12,15,2044,76,2120
15,13,15,2202,21,2223
7,10,15,2289,77,2366
18,8,15,2366,85,2451
6,11,15,2530,4,2534
9,11,15,2534,9,2543
11,14,15,2601,98,2699
12,10,14,476,65,541
13,9,14,553,37,590
5,10,14,814,24,838
20,12,14,889,34,923
11,7,14,923,79,1002
1,9,14,1027,77,1104
14,14,14,1157,12,1169
3,11,14,1349,76,1425
4,13,14,1489,84,1573
16,11,14,1604,34,1638
8,10,14,1759,3,1762
10,14,14,1775,69,1844
19,11,14,1983,59,2042
2,11,14,2129,75,2204
15,14,14,2223,12,2235
7,11,14,2366,59,2425
9,9,14,2465,19,2484
17,13,14,2539,54,2593
18,12,14,2599,34,2633
6,13,14,2633,64,2697
20,9,13,572,2,574
12,13,13,594,14,608
13,13,13,660,78,738
5,11,13,838,18,856
14,9,13,856,14,870
10,7,13,1024,18,1042
4,8,13,1153,52,1205
1,12,13,1206,58,1264
17,7,13,1333,86,1419
3,13,13,1478,71,1549
11,11,13,1559,30,1589
16,13,13,1692,20,1712
8,9,13,1712,47,1759
15,8,13,1928,25,1953
19,10,13,1953,27,1980
2,14,13,2280,61,2341
9,7,13,2358,33,2391
7,12,13,2425,94,2519
6,12,13,2536,88,2624
18,14,13,2663,55,2718
20,7,12,430,30,460
12,11,12,541,43,584
13,11,12,597,38,635
5,7,12,645,8,653
14,10,12,870,92,962
1,10,12,1104,22,1126
3,8,12,1221,34,1255
11,8,12,1308,77,1385
16,8,12,1426,79,1505
10,13,12,1714,61,1775
8,12,12,1841,39,1880
2,8,12,1992,94,2086
15,11,12,2124,2,2126
19,13,12,2126,62,2188
4,14,12,2234,99,2333
18,9,12,2451,66,2517
9,12,12,2543,37,2580
7,14,12,2583,16,2599
17,14,12,2599,82,2681
6,14,12,2697,12,2709
12,9,11,376,100,476
13,10,11,590,7,597
14,8,11,770,85,855
20,13,11,923,79,1002
1,11,11,1126,80,1206
4,9,11,1206,75,1281
3,10,11,1281,68,1349
11,9,11,1386,99,1485
16,9,11,1505,60,1565
10,9,11,1565,15,1580
19,9,11,1854,96,1950
8,14,11,1960,75,2035
15,10,11,2035,89,2124
