Job,Operation,Machine,Start,Duration,End
13,1,5,0,16,16
14,1,5,32,37,69
15,1,5,69,57,126
8,3,5,130,87,217
4,3,5,230,51,281
2,3,5,297,22,319
1,2,5,357,57,414
3,5,5,414,58,472
9,1,5,472,56,528
6,4,5,528,38,566
10,1,5,590,15,605
11,1,5,609,84,693
7,4,5,712,20,732
12,4,5,761,41,802
5,5,5,872,8,880
12,1,4,48,50,98
8,2,4,98,32,130
14,3,4,136,57,193
5,1,4,198,29,227
3,1,4,242,32,274
4,4,4,281,58,339
2,4,4,339,79,418
15,5,4,418,68,486
1,4,4,486,96,582
13,5,4,582,54,636
6,5,4,636,66,702
10,4,4,702,30,732
7,5,4,732,50,782
9,5,4,787,61,848
11,5,4,855,38,893
8,1,3,6,57,63
12,2,3,107,21,128
14,4,3,194,74,268
15,4,3,277,30,307
3,3,3,310,69,379
6,2,3,380,40,420
13,4,3,420,38,458
2,5,3,458,65,523
7,1,3,525,58,583
1,5,3,583,14,597
9,3,3,612,90,702
10,5,3,732,70,802
11,4,3,810,45,855
5,4,3,855,17,872
4,5,3,872,47,919
13,2,2,16,52,68
2,2,2,75,60,135
15,2,2,135,61,196
4,2,2,196,34,230
5,2,2,230,44,274
14,5,2,274,62,336
6,1,2,364,15,379
3,4,2,379,31,410
1,3,2,414,71,485
7,2,2,584,39,623
10,3,2,632,67,699
9,4,2,702,85,787
11,3,2,787,23,810
12,5,2,810,29,839
8,5,2,914,21,935
2,1,1,0,75,75
14,2,1,75,54,129
12,3,1,129,18,147
4,1,1,148,44,192
15,3,1,196,81,277
3,2,1,277,33,310
1,1,1,310,47,357
13,3,1,363,52,415
6,3,1,426,97,523
9,2,1,528,84,612
10,2,1,612,20,632
7,3,1,632,57,689
11,2,1,703,82,785
5,3,1,789,62,851
8,4,1,851,63,914
