Job,Operation,Machine,Start,Duration,End
1,6,15,253,88,341
2,5,15,456,52,508
7,5,15,543,91,634
6,13,15,733,52,785
8,5,15,840,47,887
13,6,15,958,50,1008
14,13,15,1040,7,1047
12,12,15,1384,82,1466
15,15,15,1466,15,1481
10,6,15,1489,77,1566
4,14,15,1574,99,1673
9,14,15,1673,82,1755
11,14,15,1852,39,1891
5,14,15,1891,79,1970
3,14,15,1979,46,2025
15,1,14,119,76,195
6,7,14,278,96,374
1,10,14,520,80,600
7,6,14,639,33,672
14,8,14,723,77,800
2,11,14,800,28,828
8,8,14,1001,49,1050
13,9,14,1079,75,1154
4,9,14,1187,70,1257
12,8,14,1257,34,1291
9,8,14,1330,86,1416
10,4,14,1416,45,1461
11,10,14,1505,85,1590
5,9,14,1600,41,1641
3,9,14,1693,93,1786
12,1,13,78,80,158
14,4,13,377,70,447
1,9,13,467,53,520
6,11,13,607,97,704
7,8,13,704,54,758
4,2,13,819,49,868
2,14,13,1032,26,1058
11,2,13,1079,81,1160
13,10,13,1160,94,1254
9,7,13,1254,76,1330
8,13,13,1360,6,1366
15,14,13,1421,36,1457
3,6,13,1508,95,1603
10,13,13,1903,64,1967
5,15,13,1970,17,1987
6,1,12,0,66,66
1,3,12,83,73,156
14,1,12,156,93,249
15,5,12,316,8,324
10,1,12,411,42,453
8,3,12,680,82,762
9,1,12,882,21,903
7,15,12,1002,61,1063
2,15,12,1063,46,1109
4,11,12,1306,17,1323
12,10,12,1344,22,1366
11,7,12,1369,87,1456
13,15,12,1456,90,1546
3,8,12,1625,65,1690
5,11,12,1690,85,1775
12,3,11,190,10,200
15,6,11,333,36,369
1,8,11,426,41,467
6,10,11,523,84,607
7,7,11,682,16,698
4,1,11,786,23,809
14,9,11,809,58,867
8,6,11,892,28,920
2,13,11,920,63,983
13,8,11,1015,64,1079
9,9,11,1416,23,1439
3,5,11,1448,59,1507
10,8,11,1650,8,1658
11,12,11,1679,77,1756
5,12,11,1775,37,1812
1,4,10,156,13,169
15,4,10,271,36,307
5,1,10,316,98,414
7,3,10,416,42,458
2,7,10,522,64,586
14,5,10,586,93,679
8,4,10,768,64,832
13,4,10,832,35,867
6,15,10,867,87,954
9,3,10,954,91,1045
4,10,10,1257,49,1306
3,4,10,1406,38,1444
10,5,10,1461,28,1489
12,14,10,1523,71,1594
11,13,10,1756,96,1852
3,2,9,180,95,275
12,5,9,283,70,353
5,2,9,417,57,474
15,8,9,474,48,522
2,8,9,586,84,670
6,12,9,709,16,725
1,13,9,725,59,784
7,12,9,923,13,936
14,12,9,962,68,1030
4,7,9,1085,41,1126
13,13,9,1384,47,1431
8,15,9,1453,76,1529
9,15,9,1755,24,1779
11,15,9,1891,77,1968
10,14,9,1968,67,2035
6,2,8,66,53,119
2,3,8,141,41,182
13,2,8,270,62,332
5,6,8,652,7,659
1,12,8,678,46,724
7,11,8,863,60,923
8,7,8,923,78,1001
14,14,8,1050,29,1079
4,8,8,1126,61,1187
11,4,8,1218,84,1302
15,13,8,1362,56,1418
9,11,8,1474,52,1526
12,15,8,1594,48,1642
10,9,8,1658,45,1703
3,15,8,2025,67,2092
1,2,7,19,64,83
3,1,7,83,97,180
6,4,7,205,40,245
14,2,7,249,57,306
12,6,7,357,49,406
5,4,7,557,9,566
8,1,7,595,41,636
2,9,7,673,78,751
7,13,7,936,33,969
15,10,7,1016,87,1103
9,6,7,1157,88,1245
13,12,7,1309,72,1381
4,12,7,1386,90,1476
11,11,7,1590,89,1679
10,12,7,1810,86,1896
1,1,6,0,19,19
6,3,6,119,86,205
12,4,6,205,73,278
13,3,6,332,75,407
7,4,6,467,74,541
8,2,6,636,39,675
14,6,6,681,20,701
2,10,6,751,47,798
9,2,6,910,42,952
15,11,6,1284,6,1290
11,5,6,1302,58,1360
5,10,6,1642,40,1682
4,15,6,1682,85,1767
10,11,6,1773,37,1810
3,11,6,1810,73,1883
15,3,5,237,26,263
7,1,5,279,77,356
6,8,5,374,95,469
5,8,5,766,13,779
1,14,5,784,25,809
2,12,5,832,84,916
4,4,5,916,66,982
11,1,5,982,97,1079
14,15,5,1079,52,1131
8,10,5,1131,58,1189
12,9,5,1296,40,1336
13,14,5,1436,11,1447
9,12,5,1526,91,1617
10,10,5,1703,70,1773
3,13,5,1894,85,1979
2,2,4,67,74,141
15,2,4,200,27,227
6,6,4,259,19,278
1,7,4,341,85,426
5,3,4,477,73,550
10,3,4,550,95,645
14,7,4,707,15,722
7,10,4,776,87,863
4,3,4,878,32,910
13,7,4,1008,7,1015
8,12,4,1281,79,1360
11,8,4,1456,5,1461
12,13,4,1466,57,1523
9,13,4,1619,47,1666
3,10,4,1793,10,1803
1,5,3,169,84,253
13,1,3,253,17,270
2,4,3,270,57,327
7,2,3,359,55,414
12,7,3,414,31,445
6,9,3,469,54,523
15,9,3,523,82,605
14,11,3,888,67,955
4,5,3,982,43,1025
9,4,3,1048,28,1076
8,11,3,1189,92,1281
11,9,3,1461,44,1505
3,7,3,1607,17,1624
5,13,3,1816,68,1884
10,15,3,2035,38,2073
2,1,2,0,67,67
12,2,2,165,21,186
14,3,2,306,71,377
10,2,2,454,93,547
1,11,2,602,66,668
5,7,2,668,98,766
6,14,2,789,76,865
13,5,2,867,91,958
7,14,2,969,33,1002
8,9,2,1050,79,1129
11,3,2,1160,58,1218
15,12,2,1293,63,1356
9,10,2,1439,35,1474
4,13,2,1483,85,1568
3,12,2,1883,11,1894
6,5,1,245,14,259
3,3,1,275,64,339
15,7,1,375,95,470
2,6,1,508,14,522
5,5,1,573,73,646
7,9,1,758,18,776
1,15,1,809,62,871
14,10,1,871,12,883
4,6,1,1025,60,1085
9,5,1,1085,52,1137
13,11,1,1254,55,1309
11,6,1,1360,9,1369
12,11,1,1369,15,1384
8,14,1,1384,69,1453
10,7,1,1566,84,1650
