Job,Operation,Machine,Start,Duration,End
3,3,10,240,5,245
12,9,10,361,13,374
1,9,10,422,12,434
11,3,10,434,68,502
9,7,10,583,84,667
14,7,10,787,99,886
2,6,10,886,89,975
17,1,10,1010,59,1069
18,9,10,1069,5,1074
4,6,10,1074,73,1147
19,3,10,1147,85,1232
16,8,10,1259,64,1323
5,8,10,1347,38,1385
20,9,10,1385,23,1408
6,9,10,1439,60,1499
15,8,10,1620,62,1682
8,9,10,1683,63,1746
7,10,10,1747,31,1778
10,8,10,1794,35,1829
13,10,10,1829,16,1845
1,1,9,0,14,14
6,1,9,35,9,44
18,4,9,121,76,197
12,8,9,290,71,361
9,4,9,368,93,461
14,5,9,613,82,695
11,7,9,696,20,716
13,3,9,720,43,763
20,5,9,763,34,797
3,9,9,797,66,863
2,7,9,976,92,1068
5,2,9,1131,42,1173
16,7,9,1214,45,1259
7,3,9,1259,53,1312
17,8,9,1371,52,1423
8,6,9,1483,44,1527
15,4,9,1527,27,1554
4,7,9,1571,43,1614
10,3,9,1614,31,1645
19,8,9,1657,80,1737
1,3,8,52,44,96
3,2,8,225,7,232
18,6,8,237,43,280
9,6,8,493,90,583
6,3,8,583,31,614
20,4,8,679,79,758
13,4,8,772,11,783
11,9,8,783,74,857
14,8,8,886,57,943
16,2,8,943,80,1023
8,3,8,1023,85,1108
5,1,8,1108,23,1131
2,9,8,1157,69,1226
17,5,8,1254,21,1275
19,5,8,1281,58,1339
15,5,8,1554,7,1561
10,2,8,1570,36,1606
12,10,8,1612,48,1660
7,9,8,1661,86,1747
4,10,8,1747,97,1844
9,1,7,0,45,45
6,2,7,45,43,88
18,3,7,101,20,121
12,7,7,231,59,290
1,8,7,356,66,422
14,3,7,490,32,522
13,1,7,591,87,678
11,8,7,726,49,775
3,10,7,863,48,911
8,2,7,959,59,1018
4,4,7,1024,41,1065
2,8,7,1069,87,1156
17,3,7,1158,47,1205
5,4,7,1210,55,1265
7,4,7,1312,16,1328
20,8,7,1370,9,1379
16,10,7,1403,38,1441
15,6,7,1561,21,1582
10,7,7,1742,52,1794
19,10,7,1794,94,1888
12,2,6,17,7,24
1,5,6,172,97,269
9,3,6,297,61,358
14,1,6,358,33,391
3,7,6,440,61,501
11,4,6,502,17,519
20,1,6,519,59,578
6,5,6,639,73,712
2,4,6,781,38,819
13,7,6,839,64,903
18,8,6,973,88,1061
19,2,6,1076,64,1140
7,2,6,1230,21,1251
5,6,6,1272,5,1277
17,6,6,1277,43,1320
16,9,6,1323,80,1403
15,2,6,1412,39,1451
4,9,6,1728,19,1747
8,10,6,1747,32,1779
10,9,6,1829,11,1840
12,6,5,155,76,231
1,7,5,281,75,356
11,2,5,419,10,429
3,6,5,432,8,440
14,4,5,522,91,613
6,4,5,614,25,639
9,8,5,667,11,678
13,2,5,681,39,720
2,5,5,826,58,884
4,3,5,965,59,1024
19,1,5,1028,47,1075
18,10,5,1075,77,1152
16,5,5,1152,18,1170
5,3,5,1173,37,1210
17,4,5,1210,40,1250
20,6,5,1253,75,1328
7,5,5,1328,94,1422
8,5,5,1453,30,1483
10,1,5,1513,47,1560
15,9,5,1682,88,1770
18,1,4,0,70,70
12,4,4,109,29,138
3,1,4,174,41,215
1,6,4,269,12,281
2,3,4,300,82,382
14,2,4,391,99,490
15,1,4,547,91,638
9,9,4,678,16,694
6,6,4,712,95,807
13,6,4,807,32,839
11,10,4,857,34,891
4,2,4,891,74,965
16,3,4,1031,24,1055
17,2,4,1077,72,1149
19,4,4,1232,49,1281
20,7,4,1337,26,1363
5,9,4,1385,75,1460
7,7,4,1519,78,1597
8,8,4,1597,86,1683
10,5,4,1694,20,1714
1,2,3,14,38,52
18,2,3,70,31,101
12,5,3,138,17,155
9,2,3,163,44,207
2,2,3,215,85,300
3,5,3,300,14,314
11,1,3,340,77,417
16,1,3,417,67,484
20,2,3,578,96,674
14,6,3,695,92,787
13,5,3,787,15,802
4,1,3,844,42,886
8,1,3,894,65,959
5,7,3,1277,70,1347
6,8,3,1357,72,1429
15,3,3,1452,69,1521
7,8,3,1597,64,1661
10,6,3,1714,28,1742
19,9,3,1742,14,1756
17,10,3,1756,15,1771
12,3,2,24,85,109
18,5,2,197,40,237
1,10,2,434,29,463
9,5,2,463,30,493
3,8,2,501,84,585
11,6,2,604,84,688
14,9,2,943,83,1026
4,5,2,1065,8,1073
16,6,2,1170,44,1214
7,1,2,1221,7,1228
2,10,2,1228,80,1308
19,6,2,1339,26,1365
20,10,2,1408,11,1419
8,4,2,1419,33,1452
5,10,2,1460,48,1508
6,10,2,1508,56,1564
15,7,2,1582,38,1620
10,4,2,1645,49,1694
17,9,2,1727,24,1751
13,9,2,1790,39,1829
12,1,1,0,17,17
1,4,1,96,76,172
2,1,1,172,43,215
3,4,1,248,43,291
11,5,1,519,85,604
20,3,1,674,5,679
9,10,1,694,60,754
6,7,1,807,79,886
13,8,1,903,19,922
18,7,1,933,32,965
14,10,1,1026,8,1034
16,4,1,1056,88,1144
5,5,1,1265,7,1272
17,7,1,1320,51,1371
19,7,1,1371,32,1403
7,6,1,1422,97,1519
8,7,1,1527,61,1588
4,8,1,1623,96,1719
15,10,1,1770,48,1818
10,10,1,1840,32,1872
