Job,Operation,Machine,Start,Duration,End
4,3,10,105,12,117
20,1,10,139,77,216
18,4,10,216,91,307
15,9,10,429,42,471
3,9,10,534,5,539
14,9,10,539,52,591
2,8,10,591,46,637
12,9,10,705,98,803
6,5,10,877,13,890
8,8,10,953,52,1005
5,3,10,1015,27,1042
7,9,10,1050,47,1097
10,9,10,1115,85,1200
13,1,10,1235,86,1321
17,9,10,1365,47,1412
1,6,10,1412,5,1417
9,4,10,1509,38,1547
19,8,10,1547,37,1584
11,8,10,1677,99,1776
16,9,10,1776,39,1815
4,5,9,154,33,187
18,3,9,188,24,212
3,4,9,212,28,240
15,6,9,241,13,254
14,5,9,277,96,373
12,4,9,380,57,437
2,9,9,637,19,656
20,7,9,830,45,875
10,5,9,893,32,925
8,7,9,925,28,953
6,8,9,1005,59,1064
7,10,9,1097,74,1171
17,8,9,1316,49,1365
16,3,9,1365,79,1444
19,7,9,1452,95,1547
13,7,9,1588,19,1607
11,7,9,1607,70,1677
1,7,9,1677,35,1712
9,9,9,1742,95,1837
5,9,9,1840,17,1857
2,1,8,23,37,60
14,3,8,93,97,190
12,2,8,262,7,269
20,4,8,269,64,333
15,8,8,364,60,424
3,8,8,451,83,534
10,3,8,785,43,828
7,6,8,850,57,907
6,7,8,959,46,1005
8,9,8,1005,26,1031
5,4,8,1042,65,1107
18,8,8,1107,52,1159
16,1,8,1165,92,1257
17,7,8,1310,6,1316
19,6,8,1411,38,1449
11,6,8,1550,49,1599
4,9,8,1599,87,1686
1,8,8,1712,39,1751
13,9,8,1751,54,1805
9,10,8,1837,67,1904
15,1,7,7,33,40
7,2,7,88,67,155
20,3,7,226,42,268
2,2,7,280,34,314
18,6,7,354,88,442
14,8,7,473,66,539
3,10,7,539,78,617
17,1,7,618,82,700
8,4,7,700,46,746
12,10,7,803,9,812
6,4,7,812,64,876
4,7,7,901,55,956
10,7,7,984,85,1069
19,4,7,1234,93,1327
13,2,7,1327,76,1403
9,3,7,1409,97,1506
16,6,7,1582,79,1661
5,6,7,1667,23,1690
1,9,7,1751,54,1805
11,10,7,1866,17,1883
7,1,6,0,88,88
18,2,6,145,42,187
14,4,6,190,87,277
3,7,6,293,23,316
2,4,6,419,55,474
15,10,6,474,74,548
8,2,6,570,64,634
12,8,6,665,40,705
17,4,6,771,64,835
20,8,6,875,28,903
19,1,6,982,82,1064
10,8,6,1069,46,1115
5,5,6,1115,7,1122
6,10,6,1126,19,1145
1,3,6,1158,95,1253
16,2,6,1266,91,1357
11,3,6,1392,49,1441
4,8,6,1570,29,1599
9,7,6,1659,73,1732
13,10,6,1805,79,1884
3,1,5,65,45,110
7,3,5,155,14,169
20,2,5,217,8,225
12,1,5,240,13,253
6,2,5,253,25,278
15,7,5,286,77,363
14,6,5,373,84,457
2,7,5,524,59,583
8,3,5,636,63,699
17,3,5,743,28,771
5,1,5,866,90,956
18,7,5,1014,91,1105
1,2,5,1110,48,1158
10,10,5,1200,60,1260
19,5,5,1327,84,1411
13,3,5,1411,14,1425
11,4,5,1444,23,1467
16,5,5,1505,69,1574
9,6,5,1574,85,1659
4,10,5,1686,38,1724
15,3,4,73,87,160
6,1,4,161,85,246
3,6,4,268,25,293
18,5,4,307,47,354
14,7,4,457,16,473
2,6,4,504,20,524
12,6,4,524,73,597
10,1,4,597,93,690
8,5,4,746,84,830
4,6,4,830,71,901
20,9,4,903,67,970
7,8,4,970,80,1050
1,1,4,1050,60,1110
19,3,4,1148,86,1234
17,6,4,1234,76,1310
11,2,4,1349,41,1390
13,4,4,1425,41,1466
16,7,4,1666,33,1699
9,8,4,1732,10,1742
5,8,4,1754,83,1837
14,2,3,40,53,93
4,2,3,93,12,105
3,2,3,113,73,186
15,5,3,186,55,241
6,3,3,278,84,362
2,5,3,479,21,500
12,7,3,597,68,665
10,2,3,690,95,785
20,6,3,785,45,830
17,5,3,835,78,913
7,7,3,913,53,966
5,2,3,966,49,1015
8,10,3,1031,41,1072
19,2,3,1072,76,1148
18,9,3,1159,28,1187
11,1,3,1285,61,1346
16,4,3,1448,54,1502
9,5,3,1553,17,1570
13,8,3,1607,17,1624
1,10,3,1805,66,1871
14,1,2,0,40,40
15,2,2,40,33,73
4,4,2,117,37,154
3,3,2,187,24,211
12,3,2,278,98,376
8,1,2,487,78,565
7,5,2,565,73,638
2,10,2,656,46,702
17,2,2,702,41,743
10,4,2,828,65,893
6,6,2,893,66,959
20,10,2,970,86,1056
18,10,2,1187,35,1222
9,1,2,1322,11,1333
1,5,2,1340,72,1412
13,5,2,1466,85,1551
19,9,2,1584,21,1605
16,8,2,1709,61,1770
11,9,2,1776,90,1866
5,10,2,1866,40,1906
4,1,1,32,53,85
18,1,1,85,52,137
15,4,1,166,18,184
3,5,1,240,28,268
2,3,1,319,97,416
12,5,1,444,73,517
7,4,1,517,41,558
14,10,1,591,95,686
20,5,1,708,70,778
8,6,1,832,84,916
10,6,1,925,59,984
6,9,1,1064,62,1126
1,4,1,1253,87,1340
9,2,1,1342,64,1406
17,10,1,1412,58,1470
11,5,1,1474,66,1540
13,6,1,1551,37,1588
19,10,1,1605,23,1628
5,7,1,1696,48,1744
16,10,1,1815,16,1831
