Job,Operation,Machine,Start,Duration,End
44,1,10,0,54,54
47,1,10,68,31,99
13,1,10,100,12,112
43,2,10,118,30,148
29,2,10,233,16,249
9,3,10,249,20,269
40,5,10,282,64,346
21,8,10,361,40,401
41,3,10,443,11,454
30,2,10,484,32,516
32,1,10,530,100,630
2,4,10,630,70,700
16,5,10,805,43,848
17,7,10,855,33,888
19,5,10,892,73,965
50,8,10,1209,35,1244
38,9,10,1313,70,1383
6,8,10,1509,59,1568
14,2,10,1568,48,1616
7,4,10,1621,63,1684
11,10,10,1684,88,1772
48,1,10,1877,95,1972
37,8,10,1973,89,2062
22,6,10,2112,1,2113
24,9,10,2140,100,2240
46,6,10,2256,19,2275
5,2,10,2288,80,2368
26,1,10,2377,19,2396
28,9,10,2445,43,2488
45,8,10,2712,27,2739
49,9,10,2748,16,2764
1,8,10,2764,35,2799
20,5,10,2890,86,2976
15,2,10,3047,13,3060
8,6,10,3064,41,3105
25,10,10,3105,60,3165
39,2,10,3252,45,3297
27,2,10,3297,72,3369
31,6,10,3401,90,3491
42,6,10,3508,98,3606
23,9,10,3681,90,3771
4,10,10,3771,67,3838
35,9,10,3849,31,3880
10,5,10,3881,10,3891
34,3,10,3926,99,4025
3,7,10,4031,79,4110
18,9,10,4112,3,4115
33,6,10,4115,98,4213
36,9,10,4232,21,4253
12,10,10,4259,55,4314
43,1,9,18,96,114
13,2,9,114,39,153
2,3,9,157,21,178
21,5,9,215,57,272
29,4,9,328,25,353
40,8,9,420,16,436
30,1,9,436,48,484
41,6,9,517,21,538
4,3,9,538,97,635
32,2,9,635,14,649
16,2,9,668,26,694
19,3,9,774,24,798
18,1,9,843,49,892
11,6,9,952,31,983
50,4,9,1044,69,1113
28,5,9,1114,55,1169
6,3,9,1178,68,1246
47,7,9,1295,64,1359
38,10,9,1383,90,1473
17,10,9,1473,62,1535
37,1,9,1537,21,1558
14,7,9,1773,10,1783
7,8,9,1797,96,1893
24,6,9,1957,78,2035
48,6,9,2035,66,2101
9,5,9,2160,72,2232
46,7,9,2275,81,2356
5,3,9,2368,66,2434
26,3,9,2498,91,2589
49,6,9,2634,61,2695
45,7,9,2695,17,2712
1,9,9,2799,8,2807
22,9,9,2807,84,2891
8,4,9,2905,83,2988
25,9,9,3008,91,3099
33,3,9,3145,39,3184
20,10,9,3201,90,3291
31,4,9,3291,40,3331
27,4,9,3401,14,3415
15,9,9,3415,33,3448
35,2,9,3448,63,3511
39,9,9,3511,58,3569
42,7,9,3606,29,3635
23,8,9,3639,42,3681
12,1,9,3681,93,3774
36,5,9,3774,92,3866
44,8,9,3866,97,3963
34,4,9,4033,50,4083
10,10,9,4142,98,4240
3,10,9,4257,29,4286
17,1,8,0,15,15
40,1,8,52,94,146
21,4,8,154,61,215
39,1,8,252,73,325
29,5,8,361,50,411
31,2,8,411,14,425
4,2,8,451,82,533
43,9,8,533,1,534
42,4,8,534,31,565
41,8,8,614,52,666
16,3,8,696,29,725
11,4,8,818,66,884
22,1,8,884,81,965
19,6,8,965,25,990
38,2,8,1003,32,1035
32,10,8,1041,78,1119
6,4,8,1246,27,1273
50,10,8,1316,82,1398
47,9,8,1412,60,1472
28,7,8,1472,27,1499
2,5,8,1544,82,1626
7,5,8,1685,52,1737
14,9,8,1802,82,1884
37,7,8,1884,89,1973
48,2,8,1973,1,1974
3,1,8,1974,96,2070
46,4,8,2114,80,2194
24,10,8,2240,96,2336
49,2,8,2336,82,2418
1,1,8,2418,35,2453
9,10,8,2453,34,2487
5,7,8,2610,89,2699
45,9,8,2739,75,2814
8,1,8,2814,23,2837
26,8,8,2872,3,2875
25,7,8,2875,96,2971
