Job,Operation,Machine,Start,Duration,End
10,9,15,297,57,354
6,15,15,386,73,459
20,11,15,740,96,836
7,8,15,836,65,901
9,15,15,1087,92,1179
19,15,15,1193,9,1202
17,11,15,1206,3,1209
16,9,15,1255,11,1266
18,12,15,1489,29,1518
1,14,15,1679,76,1755
4,13,15,1765,48,1813
12,11,15,1853,45,1898
14,9,15,1898,10,1908
5,13,15,1943,71,2014
13,10,15,2019,40,2059
3,9,15,2062,55,2117
2,15,15,2227,48,2275
11,11,15,2350,88,2438
15,13,15,2510,44,2554
8,12,15,2584,65,2649
6,12,14,326,5,331
10,13,14,613,77,690
19,9,14,690,93,783
9,11,14,892,31,923
20,14,14,929,83,1012
7,11,14,1072,81,1153
16,8,14,1181,67,1248
17,13,14,1286,100,1386
18,9,14,1386,32,1418
1,10,14,1515,6,1521
12,8,14,1668,88,1756
4,14,14,1813,75,1888
14,10,14,1908,52,1960
13,8,14,1990,5,1995
5,14,14,2014,1,2015
2,12,14,2104,26,2130
8,9,14,2373,59,2432
11,12,14,2438,71,2509
15,12,14,2509,1,2510
3,15,14,2574,32,2606
6,13,13,331,13,344
10,10,13,354,100,454
19,8,13,617,65,682
20,10,13,710,30,740
9,14,13,1010,77,1087
1,9,13,1087,6,1093
17,10,13,1189,17,1206
16,10,13,1267,21,1288
7,15,13,1330,96,1426
18,13,13,1518,83,1601
4,9,13,1602,5,1607
12,12,13,1898,87,1985
13,9,13,2002,17,2019
5,15,13,2019,7,2026
14,14,13,2111,21,2132
2,13,13,2132,46,2178
11,8,13,2180,50,2230
3,12,13,2235,20,2255
15,11,13,2406,96,2502
8,11,13,2502,82,2584
6,9,12,228,40,268
10,12,12,554,59,613
20,9,12,613,97,710
9,13,12,976,34,1010
19,13,12,1049,75,1124
17,9,12,1146,43,1189
7,14,12,1283,47,1330
16,13,12,1421,44,1465
1,11,12,1531,19,1550
18,14,12,1605,64,1669
4,12,12,1672,93,1765
5,10,12,1791,20,1811
2,8,12,1878,85,1963
12,13,12,1990,5,1995
14,12,12,2006,82,2088
13,12,12,2096,62,2158
3,11,12,2158,77,2235
15,9,12,2303,45,2348
8,10,12,2441,51,2492
11,15,12,2585,60,2645
6,8,11,195,33,228
10,11,11,454,100,554
9,8,11,554,100,654
19,10,11,783,74,857
7,9,11,901,82,983
20,15,11,1012,90,1102
17,8,11,1102,44,1146
18,11,11,1468,21,1489
16,15,11,1505,35,1540
4,8,11,1559,42,1601
1,15,11,1755,60,1815
5,11,11,1815,100,1915
2,9,11,1963,47,2010
13,11,11,2062,30,2092
14,13,11,2092,19,2111
12,15,11,2111,70,2181
15,8,11,2227,75,2302
11,13,11,2509,42,2551
3,14,11,2551,23,2574
8,13,11,2649,8,2657
6,10,10,268,50,318
10,14,10,690,21,711
20,13,10,843,86,929
9,12,10,929,47,976
19,12,10,976,73,1049
7,12,10,1153,92,1245
18,8,10,1307,74,1381
17,14,10,1386,82,1468
16,14,10,1468,37,1505
1,12,10,1553,96,1649
5,8,10,1675,88,1763
12,9,10,1763,46,1809
4,15,10,1888,100,1988
3,8,10,1991,71,2062
2,11,10,2073,31,2104
14,15,10,2132,5,2137
11,9,10,2230,74,2304
15,15,10,2651,19,2670
8,15,10,2670,24,2694
13,15,10,2697,12,2709
10,8,9,276,21,297
6,11,9,318,8,326
20,8,9,509,94,603
9,9,9,654,81,735
1,8,9,1062,16,1078
19,14,9,1124,69,1193
7,13,9,1245,38,1283
16,11,9,1295,78,1373
17,15,9,1468,5,1473
4,11,9,1652,20,1672
18,15,9,1672,45,1717
12,10,9,1809,44,1853
5,12,9,1915,28,1943
14,11,9,1964,42,2006
2,10,9,2010,63,2073
13,13,9,2168,65,2233
11,10,9,2304,46,2350
15,10,9,2350,53,2403
3,13,9,2460,89,2549
8,14,9,2657,12,2669
6,14,8,344,42,386
9,10,8,735,29,764
20,12,8,836,7,843
19,11,8,857,22,879
7,10,8,983,89,1072
17,12,8,1209,77,1286
16,12,8,1375,42,1417
18,10,8,1418,50,1468
14,8,8,1508,69,1577
4,10,8,1607,45,1652
1,13,8,1652,27,1679
5,9,8,1764,24,1788
12,14,8,2002,99,2101
3,10,8,2117,34,2151
2,14,8,2178,49,2227
13,14,8,2242,84,2326
8,8,8,2326,44,2370
10,15,8,2378,98,2476
11,14,8,2551,34,2585
15,14,8,2585,66,2651
12,1,7,0,12,12
6,2,7,69,24,93
10,6,7,165,20,185
16,1,7,185,31,216
19,1,7,216,70,286
20,6,7,444,18,462
9,6,7,467,30,497
7,4,7,522,27,549
4,3,7,549,52,601
5,4,7,626,49,675
3,2,7,799,34,833
1,4,7,888,48,936
17,5,7,1033,42,1075
14,1,7,1075,92,1167
18,7,7,1258,42,1300
8,1,7,1449,98,1547
2,3,7,1547,52,1599
13,6,7,1910,28,1938
11,4,7,2022,70,2092
15,6,7,2176,2,2178
10,2,6,18,42,60
6,3,6,93,21,114
20,1,6,162,100,262
9,4,6,297,75,372
19,5,6,423,98,521
18,1,6,521,14,535
4,2,6,536,12,548
7,5,6,652,5,657
5,5,6,675,78,753
1,7,6,1002,57,1059
17,7,6,1092,6,1098
16,7,6,1133,48,1181
14,3,6,1234,85,1319
2,1,6,1438,4,1442
12,7,6,1593,70,1663
13,2,6,1780,39,1819
8,7,6,1880,10,1890
3,6,6,1931,43,1974
15,4,6,2055,70,2125
11,7,6,2173,7,2180
12,2,5,12,45,57
10,4,5,97,1,98
6,4,5,114,3,117
9,1,5,138,55,193
20,3,5,315,69,384
19,4,5,393,25,418
7,2,5,439,15,454
5,6,5,753,80,833
3,3,5,833,37,870
17,2,5,882,40,922
1,6,5,942,52,994
16,5,5,1112,10,1122
18,5,5,1127,63,1190
14,6,5,1425,13,1438
4,7,5,1473,84,1557
8,2,5,1557,24,1581
13,1,5,1726,51,1777
2,6,5,1780,83,1863
15,1,5,1897,34,1931
11,3,5,2003,19,2022
6,1,4,0,69,69
10,5,4,98,67,165
9,3,4,242,47,289
19,3,4,314,79,393
20,4,4,393,41,434
4,1,4,486,49,535
18,3,4,540,40,580
5,3,4,611,15,626
1,1,4,635,92,727
7,7,4,733,100,833
17,3,4,924,37,961
16,4,4,1086,16,1102
14,5,4,1407,18,1425
2,2,4,1444,96,1540
12,6,4,1557,31,1588
8,6,4,1806,74,1880
13,5,4,1882,23,1905
11,1,4,1938,42,1980
3,7,4,1980,11,1991
15,7,4,2178,43,2221
10,1,3,0,18,18
12,3,3,57,7,64
6,6,3,145,8,153
20,2,3,265,46,311
9,5,3,379,81,460
7,3,3,460,62,522
19,6,3,527,24,551
5,1,3,575,35,610
4,4,3,610,76,686
1,3,3,787,93,880
3,4,3,880,82,962
17,4,3,962,68,1030
