Job,Operation,Machine,Start,Duration,End
9,1,5,74,9,83
3,3,5,102,16,118
2,2,5,118,66,184
10,1,5,192,5,197
8,3,5,261,98,359
4,1,5,361,66,427
5,2,5,427,89,516
6,3,5,516,88,604
7,4,5,604,9,613
1,3,5,619,91,710
2,1,4,33,11,44
3,2,4,89,13,102
8,1,4,121,69,190
10,2,4,197,59,256
5,1,4,307,6,313
6,0,4,332,77,409
7,3,4,411,27,438
4,3,4,438,7,445
1,2,4,527,92,619
9,4,4,619,90,709
9,0,3,12,61,73
3,4,3,118,20,138
10,0,3,138,54,192
7,0,3,192,74,266
4,0,3,266,95,361
8,4,3,361,52,413
6,1,3,413,20,433
1,1,3,433,94,527
5,4,3,531,34,565
2,3,3,565,21,586
3,0,2,0,14,14
2,0,2,14,19,33
8,0,2,33,88,121
5,0,2,185,45,230
10,3,2,256,15,271
7,1,2,271,88,359
4,4,2,445,77,522
9,3,2,557,52,609
6,4,2,609,53,662
1,4,2,710,7,717
3,1,1,14,75,89
9,2,1,89,62,151
8,2,1,194,62,256
10,4,1,271,88,359
7,2,1,359,52,411
1,0,1,411,12,423
4,2,1,427,7,434
6,2,1,434,76,510
5,3,1,516,15,531
2,4,1,586,87,673
