Job,Operation,Machine,Start,Duration,End
45,7,10,180,75,255
18,9,10,295,22,317
5,6,10,336,2,338
27,8,10,585,89,674
3,9,10,853,93,946
50,9,10,948,42,990
11,6,10,994,57,1051
7,10,10,1051,69,1120
38,7,10,1198,50,1248
12,8,10,1407,4,1411
33,10,10,1415,69,1484
43,7,10,1484,55,1539
2,8,10,1602,5,1607
37,10,10,1607,37,1644
29,6,10,1678,81,1759
21,7,10,1762,77,1839
14,10,10,1864,31,1895
41,8,10,1933,41,1974
17,8,10,1983,74,2057
32,6,10,2085,78,2163
36,6,10,2226,57,2283
42,10,10,2284,65,2349
22,7,10,2421,71,2492
25,10,10,2546,28,2574
35,10,10,2613,100,2713
4,7,10,2713,71,2784
13,8,10,2792,81,2873
46,8,10,2873,34,2907
34,6,10,2993,84,3077
31,10,10,3077,30,3107
16,8,10,3153,90,3243
40,6,10,3288,37,3325
23,10,10,3325,22,3347
44,7,10,3410,3,3413
19,8,10,3610,65,3675
10,8,10,3675,81,3756
26,10,10,3756,28,3784
8,7,10,3784,26,3810
48,9,10,3928,20,3948
9,6,10,3964,24,3988
24,9,10,4134,76,4210
15,10,10,4210,84,4294
1,8,10,4434,16,4450
49,10,10,4450,17,4467
6,6,10,4472,65,4537
30,10,10,4548,16,4564
28,10,10,4587,64,4651
20,7,10,4665,30,4695
39,7,10,4699,32,4731
47,10,10,4731,43,4774
18,10,9,317,31,348
5,10,9,509,89,598
3,6,9,644,74,718
27,10,9,767,54,821
50,7,9,837,78,915
7,9,9,991,60,1051
11,7,9,1051,93,1144
38,9,9,1267,4,1271
12,6,9,1271,62,1333
33,9,9,1349,66,1415
37,8,9,1494,61,1555
45,8,9,1555,58,1613
2,10,9,1613,18,1631
14,9,9,1813,51,1864
29,9,9,1883,66,1949
21,10,9,2013,11,2024
17,9,9,2057,46,2103
32,7,9,2170,17,2187
42,9,9,2263,21,2284
36,7,9,2284,94,2378
25,8,9,2392,54,2446
22,8,9,2493,18,2511
35,8,9,2545,29,2574
15,6,9,2607,77,2684
13,7,9,2692,100,2792
46,7,9,2862,10,2872
4,10,9,2873,77,2950
31,9,9,2976,97,3073
23,6,9,3087,39,3126
48,7,9,3140,1,3141
16,9,9,3243,78,3321
43,10,9,3321,66,3387
40,9,9,3464,25,3489
19,6,9,3489,99,3588
44,10,9,3588,73,3661
26,8,9,3692,32,3724
8,6,9,3740,36,3776
34,9,9,3781,54,3835
10,10,9,3845,91,3936
49,9,9,3954,41,3995
9,7,9,3995,79,4074
24,8,9,4108,26,4134
30,7,9,4374,85,4459
1,10,9,4459,6,4465
28,9,9,4504,83,4587
47,7,9,4587,12,4599
41,10,9,4617,42,4659
6,9,9,4698,58,4756
20,9,9,4760,65,4825
39,10,9,4825,57,4882
18,8,8,280,15,295
5,7,8,338,46,384
27,7,8,523,62,585
3,7,8,718,82,800
50,6,8,800,37,837
7,7,8,839,54,893
11,10,8,1228,44,1272
33,8,8,1319,30,1349
43,6,8,1444,34,1478
12,10,8,1496,53,1549
37,9,8,1555,51,1606
2,9,8,1607,6,1613
14,7,8,1710,30,1740
29,8,8,1788,95,1883
41,7,8,1913,19,1932
21,9,8,1933,80,2013
17,10,8,2103,88,2191
42,8,8,2195,68,2263
32,10,8,2333,86,2419
36,9,8,2455,1,2456
25,9,8,2456,90,2546
35,9,8,2574,39,2613
22,10,8,2613,36,2649
13,6,8,2650,42,2692
15,7,8,2692,21,2713
20,6,8,2735,40,2775
4,9,8,2839,34,2873
31,8,8,2880,94,2974
46,10,8,2998,94,3092
23,7,8,3135,7,3142
48,8,8,3142,92,3234
16,10,8,3321,13,3334
40,7,8,3334,80,3414
44,8,8,3549,22,3571
10,6,8,3571,97,3668
19,9,8,3675,51,3726
26,9,8,3726,26,3752
49,6,8,3817,23,3840
38,10,8,3871,66,3937
8,10,8,3971,70,4041
24,6,8,4075,10,4085
9,10,8,4205,35,4240
1,6,8,4325,52,4377
34,10,8,4402,73,4475
28,8,8,4475,29,4504
45,10,8,4504,38,4542
30,9,8,4544,4,4548
47,8,8,4599,34,4633
39,6,8,4682,17,4699
6,10,8,4756,22,4778
45,6,7,144,36,180
18,7,7,273,7,280
5,9,7,482,27,509
27,9,7,674,93,767
7,6,7,767,72,839
50,8,7,915,33,948
3,10,7,948,91,1039
11,8,7,1144,74,1218
38,8,7,1248,19,1267
33,7,7,1267,52,1319
37,6,7,1353,44,1397
12,9,7,1411,85,1496
2,6,7,1548,15,1563
43,9,7,1571,72,1643
21,6,7,1695,67,1762
14,8,7,1762,51,1813
41,6,7,1815,96,1911
17,6,7,1923,7,1930
29,10,7,1949,89,2038
42,6,7,2111,28,2139
32,9,7,2248,85,2333
25,7,7,2341,42,2383
35,6,7,2417,29,2446
36,10,7,2456,53,2509
22,9,7,2519,93,2612
31,6,7,2612,18,2630
4,6,7,2701,11,2712
13,9,7,2873,29,2902
46,9,7,2907,91,2998
16,6,7,3000,94,3094
