Job,Operation,Machine,Start,Duration,End
1,1,10,0,66,66
7,2,10,95,36,131
3,5,10,209,88,297
11,5,10,447,5,452
9,1,10,473,37,510
12,5,10,510,46,556
6,10,10,556,72,628
10,4,10,682,44,726
8,9,10,866,27,893
15,8,10,893,27,920
5,10,10,956,5,961
2,5,10,961,66,1027
4,8,10,1116,98,1214
13,8,10,1246,5,1251
14,7,10,1263,12,1275
3,1,9,46,77,123
15,2,9,123,17,140
7,6,9,294,30,324
6,6,9,324,68,392
8,3,9,453,85,538
11,8,9,545,35,580
9,5,9,638,86,724
5,7,9,790,59,849
10,10,9,908,82,990
12,7,9,990,19,1009
4,6,9,1038,69,1107
1,9,9,1171,11,1182
13,7,9,1218,28,1246
14,8,9,1275,33,1308
2,10,9,1313,7,1320
3,2,8,127,20,147
6,5,8,223,91,314
1,5,8,340,21,361
7,9,8,372,17,389
11,7,8,506,39,545
8,5,8,609,65,674
5,5,8,674,54,728
10,5,8,732,53,785
15,7,8,826,65,891
9,9,8,891,51,942
12,6,8,944,37,981
4,5,8,986,52,1038
14,3,8,1038,87,1125
13,6,8,1135,83,1218
2,9,8,1218,95,1313
6,1,7,2,71,73
7,3,7,131,66,197
3,7,7,394,53,447
11,6,7,452,54,506
5,2,7,523,15,538
10,3,7,591,83,674
8,6,7,674,28,702
9,7,7,748,55,803
15,6,7,803,23,826
4,3,7,836,88,924
13,3,7,989,78,1067
12,9,7,1068,34,1102
2,7,7,1111,77,1188
1,10,7,1188,19,1207
14,9,7,1308,55,1363
1,2,6,66,91,157
7,4,6,197,52,249
3,6,6,301,89,390
6,8,6,445,78,523
11,9,6,580,95,675
8,7,6,702,88,790
5,8,6,850,9,859
10,8,6,859,24,883
15,9,6,920,7,927
13,1,6,932,23,955
4,7,6,1107,9,1116
12,10,6,1116,55,1171
2,8,6,1197,16,1213
14,6,6,1234,29,1263
9,10,6,1263,90,1353
15,1,5,30,90,120
6,3,5,121,38,159
1,3,5,159,87,246
11,2,5,246,48,294
7,7,5,324,23,347
8,1,5,370,65,435
5,1,5,435,88,523
9,3,5,552,28,580
2,3,5,580,7,587
10,7,5,807,46,853
4,4,5,924,62,986
12,8,5,1009,59,1068
14,4,5,1125,38,1163
3,10,5,1163,76,1239
13,10,5,1324,45,1369
7,1,4,0,95,95
12,2,4,95,20,115
6,4,4,163,53,216
15,4,4,234,83,317
1,6,4,361,92,453
3,8,4,453,6,459
10,1,4,459,39,498
2,1,4,537,13,550
9,4,4,583,51,634
11,10,4,675,60,735
4,1,4,735,27,762
8,8,4,790,76,866
5,9,4,866,90,956
13,2,4,961,25,986
14,5,4,1163,71,1234
3,3,3,151,34,185
15,3,3,185,49,234
1,4,3,246,94,340
7,8,3,347,25,372
11,4,3,381,66,447
12,4,3,483,21,504
10,2,3,504,15,519
6,9,3,529,23,552
2,2,3,552,20,572
5,4,3,607,61,668
9,6,3,734,9,743
4,2,3,762,74,836
8,10,3,893,95,988
13,9,3,1251,73,1324
14,10,3,1363,12,1375
12,1,2,45,46,91
11,1,2,166,72,238
7,10,2,389,6,395
6,7,2,395,50,445
8,2,2,445,8,453
1,7,2,453,7,460
9,2,2,514,37,551
5,3,2,555,52,607
2,4,2,607,14,621
15,5,2,763,40,803
10,9,2,883,25,908
14,1,2,932,37,969
13,4,2,1076,24,1100
3,9,2,1110,45,1155
4,10,2,1266,88,1354
6,2,1,77,41,118
3,4,1,190,15,205
7,5,1,249,45,294
11,3,1,294,87,381
12,3,1,385,97,482
8,4,1,538,71,609
5,6,1,728,62,790
10,6,1,790,16,806
9,8,1,812,73,885
15,10,1,927,48,975
14,2,1,979,53,1032
2,6,1,1032,75,1107
13,5,1,1107,28,1135
1,8,1,1156,12,1168
4,9,1,1214,52,1266
