Job,Operation,Machine,Start,Duration,End
2,1,5,0,5,5
8,1,5,5,12,17
5,1,5,17,23,40
7,4,5,161,29,190
1,3,5,190,95,285
10,4,5,285,27,312
9,5,5,360,7,367
6,3,5,406,5,411
4,3,5,484,46,530
3,5,5,561,55,616
2,2,4,10,35,45
7,2,4,53,71,124
6,1,4,124,28,152
10,2,4,172,17,189
9,2,4,189,83,272
8,3,4,276,33,309
1,5,4,351,60,411
3,2,4,413,20,433
4,2,4,464,19,483
5,3,4,544,25,569
10,1,3,2,65,67
2,4,3,101,39,140
9,1,3,140,49,189
8,2,3,189,87,276
1,4,3,285,66,351
5,2,3,351,73,424
3,3,3,440,21,461
6,5,3,491,83,574
4,5,3,574,37,611
7,5,3,611,12,623
1,1,2,27,72,99
7,3,2,124,37,161
2,5,2,161,54,215
9,3,2,272,40,312
8,4,2,312,55,367
3,1,2,367,46,413
6,4,2,413,78,491
10,5,2,509,23,532
4,4,2,536,34,570
5,4,2,570,24,594
7,1,1,0,53,53
2,3,1,53,48,101
1,2,1,101,87,188
10,3,1,193,90,283
9,4,1,312,48,360
6,2,1,360,45,405
4,1,1,405,59,464
3,4,1,464,97,561
8,5,1,561,38,599
5,5,1,599,28,627
