Job,Operation,Machine,Start,Duration,End
33,8,10,362,75,437
44,6,10,437,32,469
31,5,10,481,26,507
19,9,10,650,39,689
5,5,10,689,68,757
23,5,10,948,55,1003
10,9,10,1017,21,1038
24,7,10,1049,42,1091
6,6,10,1239,94,1333
46,5,10,1392,32,1424
42,9,10,1426,89,1515
9,6,10,1532,35,1567
11,6,10,1728,32,1760
35,7,10,1760,52,1812
15,6,10,1887,21,1908
28,9,10,1960,50,2010
37,8,10,2014,57,2071
2,6,10,2122,71,2193
14,9,10,2201,14,2215
41,6,10,2231,46,2277
40,9,10,2301,82,2383
22,7,10,2383,40,2423
12,5,10,2462,40,2502
29,7,10,2505,23,2528
16,7,10,2568,91,2659
39,8,10,2687,9,2696
45,8,10,2696,59,2755
36,7,10,2876,49,2925
20,8,10,2937,53,2990
17,8,10,2990,87,3077
8,9,10,3281,3,3284
48,8,10,3292,72,3364
21,8,10,3385,95,3480
32,7,10,3494,87,3581
7,9,10,3581,61,3642
25,7,10,3642,14,3656
27,7,10,3719,19,3738
30,8,10,3738,92,3830
4,5,10,3860,4,3864
50,5,10,3868,58,3926
49,9,10,3926,75,4001
38,6,10,4001,77,4078
3,7,10,4150,21,4171
43,9,10,4172,66,4238
1,5,10,4244,34,4278
34,7,10,4278,100,4378
18,9,10,4421,60,4481
26,6,10,4571,56,4627
47,7,10,4640,14,4654
13,9,10,4654,53,4707
33,5,9,232,20,252
19,7,9,472,90,562
44,9,9,565,69,634
31,7,9,648,96,744
5,7,9,822,74,896
10,8,9,928,89,1017
23,7,9,1025,21,1046
24,8,9,1091,47,1138
42,5,9,1138,63,1201
49,8,9,1271,50,1321
6,9,9,1458,85,1543
9,7,9,1567,16,1583
46,9,9,1597,27,1624
35,5,9,1636,78,1714
11,7,9,1760,60,1820
15,5,9,1885,2,1887
28,8,9,1887,73,1960
37,7,9,1988,25,2013
14,6,9,2013,67,2080
40,6,9,2084,57,2141
41,5,9,2141,90,2231
2,8,9,2274,12,2286
45,7,9,2320,58,2378
22,8,9,2423,1,2424
16,5,9,2424,90,2514
29,9,9,2547,35,2582
39,7,9,2658,29,2687
36,5,9,2745,42,2787
30,7,9,2842,28,2870
17,6,9,2927,34,2961
20,9,9,2990,9,2999
48,5,9,3112,77,3189
8,8,9,3247,34,3281
3,5,9,3296,38,3334
32,5,9,3434,10,3444
7,5,9,3444,32,3476
21,9,9,3480,5,3485
25,9,9,3718,58,3776
27,9,9,3815,45,3860
4,6,9,3869,23,3892
50,8,9,3993,69,4062
43,7,9,4078,8,4086
34,6,9,4194,84,4278
12,9,9,4280,71,4351
18,6,9,4351,7,4358
1,7,9,4358,43,4401
13,6,9,4476,32,4508
47,5,9,4508,100,4608
26,7,9,4633,26,4659
38,9,9,4662,66,4728
44,5,8,347,85,432
33,9,8,437,77,514
31,6,8,514,5,519
19,8,8,562,88,650
5,6,8,757,65,822
10,6,8,822,77,899
24,5,8,899,79,978
23,6,8,1006,14,1020
49,5,8,1093,88,1181
42,6,8,1201,59,1260
6,8,8,1430,28,1458
9,5,8,1510,22,1532
46,8,8,1533,64,1597
28,7,8,1639,2,1641
35,6,8,1718,41,1759
11,8,8,1820,20,1840
37,5,8,1844,37,1881
15,7,8,1908,92,2000
40,5,8,2000,84,2084
14,7,8,2086,31,2117
45,5,8,2117,72,2189
2,7,8,2193,81,2274
22,5,8,2291,15,2306
29,5,8,2346,100,2446
39,5,8,2536,79,2615
16,8,8,2659,57,2716
36,6,8,2787,88,2875
20,7,8,2875,62,2937
17,7,8,2961,20,2981
8,5,8,3004,95,3099
41,9,8,3099,96,3195
48,7,8,3215,77,3292
21,7,8,3318,67,3385
7,7,8,3493,71,3564
32,9,8,3597,13,3610
25,6,8,3631,9,3640
27,6,8,3640,79,3719
12,7,8,3730,61,3791
30,9,8,3830,56,3886
4,7,8,3898,65,3963
50,7,8,3964,29,3993
43,8,8,4086,86,4172
3,8,8,4172,41,4213
18,7,8,4358,45,4403
1,8,8,4403,72,4475
13,7,8,4512,71,4583
34,9,8,4583,47,4630
38,8,8,4630,32,4662
26,8,8,4662,43,4705
47,9,8,4705,55,4760
33,6,7,252,52,304
19,5,7,380,9,389
44,7,7,469,59,528
10,5,7,790,32,822
31,9,7,822,57,879
5,8,7,896,87,983
24,6,7,983,66,1049
23,8,7,1049,85,1134
6,5,7,1233,5,1238
49,7,7,1238,33,1271
42,8,7,1335,91,1426
46,6,7,1426,57,1483
9,8,7,1583,24,1607
28,6,7,1620,19,1639
11,9,7,1840,20,1860
35,9,7,1860,74,1934
37,6,7,1944,42,1986
15,8,7,2000,44,2044
2,5,7,2093,29,2122
14,8,7,2122,79,2201
40,8,7,2218,83,2301
45,6,7,2301,19,2320
29,8,7,2528,19,2547
39,9,7,2696,18,2714
30,6,7,2752,90,2842
20,5,7,2842,14,2856
41,7,7,3056,12,3068
17,9,7,3077,77,3154
8,7,7,3162,85,3247
21,6,7,3269,49,3318
48,9,7,3364,86,3450
32,6,7,3450,44,3494
7,8,7,3564,15,3579
27,5,7,3579,57,3636
25,8,7,3656,62,3718
38,5,7,3718,28,3746
12,8,7,3791,94,3885
16,9,7,3900,23,3923
43,5,7,3939,80,4019
4,9,7,4020,42,4062
50,9,7,4062,44,4106
22,9,7,4106,4,4110
34,5,7,4144,48,4192
3,9,7,4213,97,4310
36,9,7,4337,71,4408
18,8,7,4408,13,4421
13,5,7,4423,53,4476
1,9,7,4476,79,4555
47,6,7,4608,32,4640
26,9,7,4705,44,4749
33,7,6,304,58,362
19,6,6,389,83,472
44,8,6,528,37,565
26,5,6,626,14,640
31,8,6,750,68,818
10,7,6,899,29,928
5,9,6,983,46,1029
24,9,6,1138,43,1181
49,6,6,1185,47,1232
42,7,6,1260,75,1335
6,7,6,1335,95,1430
46,7,6,1483,50,1533
28,5,6,1579,41,1620
11,5,6,1650,78,1728
35,8,6,1815,43,1858
14,5,6,1909,94,2003
15,9,6,2044,37,2081
37,9,6,2081,1,2082
40,7,6,2141,77,2218
22,6,6,2313,68,2381
29,6,6,2446,59,2505
16,6,6,2514,54,2568
39,6,6,2615,43,2658
30,5,6,2658,94,2752
45,9,6,2755,94,2849
20,6,6,2856,16,2872
17,5,6,2916,10,2926
36,8,6,2926,62,2988
41,8,6,3076,17,3093
8,6,6,3099,63,3162
48,6,6,3189,26,3215
21,5,6,3232,37,3269
7,6,6,3476,17,3493
32,8,6,3581,16,3597
25,5,6,3597,34,3631
12,6,6,3631,99,3730
27,8,6,3738,77,3815
50,6,6,3926,38,3964
4,8,6,3964,56,4020
43,6,6,4020,58,4078
38,7,6,4078,19,4097
3,6,6,4135,13,4148
18,5,6,4237,47,4284
1,6,6,4284,67,4351
9,9,6,4372,41,4413
2,9,6,4438,36,4474
34,8,6,4491,92,4583
13,8,6,4586,63,4649
47,8,6,4654,51,4705
23,9,6,4712,27,4739
31,0,5,1,85,86
23,2,5,86,23,109
33,2,5,109,23,132
19,0,5,132,90,222
44,4,5,326,19,345
26,0,5,345,38,383
5,0,5,383,46,429
35,3,5,444,20,464
1,0,5,464,69,533
24,1,5,550,92,642
41,1,5,642,67,709
10,4,5,747,39,786
49,1,5,877,5,882
14,2,5,900,35,935
42,0,5,942,34,976
6,0,5,976,13,989
25,1,5,1133,85,1218
46,1,5,1218,23,1241
7,2,5,1257,36,1293
9,0,5,1324,13,1337
30,1,5,1337,94,1431
28,2,5,1431,56,1487
11,2,5,1511,55,1566
15,0,5,1566,63,1629
37,0,5,1682,5,1687
17,2,5,1780,61,1841
40,4,5,1964,34,1998
2,3,5,1998,43,2041
45,3,5,2051,8,2059
22,3,5,2132,66,2198
16,2,5,2274,35,2309
29,4,5,2309,37,2346
12,4,5,2439,23,2462
39,4,5,2486,50,2536
36,1,5,2536,58,2594
20,3,5,2652,88,2740
48,0,5,2740,48,2788
8,1,5,2814,63,2877
21,1,5,3013,16,3029
27,1,5,3072,54,3126
3,0,5,3150,90,3240
32,2,5,3284,49,3333
4,2,5,3366,83,3449
38,1,5,3492,83,3575
