Job,Operation,Machine,Start,Duration,End
46,0,10,0,35,35
23,0,10,35,38,73
12,0,10,107,35,142
31,3,10,142,12,154
40,3,10,205,56,261
7,0,10,273,52,325
10,5,10,341,25,366
4,2,10,366,81,447
21,0,10,455,36,491
50,5,10,503,64,567
11,9,10,567,19,586
42,4,10,606,77,683
3,4,10,770,91,861
30,1,10,984,21,1005
45,7,10,1046,15,1061
38,6,10,1172,31,1203
9,2,10,1210,99,1309
32,1,10,1401,86,1487
13,7,10,1573,37,1610
18,9,10,1732,38,1770
41,3,10,1834,17,1851
37,5,10,1851,86,1937
47,7,10,1948,62,2010
8,1,10,2014,21,2035
39,6,10,2089,60,2149
1,7,10,2182,17,2199
48,8,10,2199,62,2261
20,1,10,2268,57,2325
19,6,10,2366,14,2380
34,2,10,2403,93,2496
15,6,10,2610,27,2637
28,1,10,2695,37,2732
6,3,10,2752,43,2795
26,3,10,2830,37,2867
35,4,10,2872,79,2951
36,4,10,3062,28,3090
29,1,10,3175,79,3254
25,7,10,3254,59,3313
27,5,10,3360,54,3414
22,1,10,3482,81,3563
49,6,10,3634,50,3684
16,4,10,3734,82,3816
17,1,10,3816,44,3860
14,7,10,3921,23,3944
24,6,10,3944,93,4037
5,0,10,4037,18,4055
43,7,10,4179,80,4259
44,7,10,4259,19,4278
2,7,10,4278,52,4330
33,9,10,4358,24,4382
6,1,9,36,41,77
31,1,9,90,38,128
46,3,9,189,83,272
40,6,9,307,67,374
11,7,9,493,20,513
21,2,9,513,39,552
10,7,9,584,23,607
50,7,9,635,42,677
3,3,9,699,62,761
45,2,9,761,93,854
42,9,9,877,32,909
39,4,9,909,16,925
48,0,9,941,11,952
35,0,9,952,59,1011
38,3,9,1011,58,1069
4,8,9,1069,100,1169
18,0,9,1177,60,1237
30,8,9,1386,62,1448
9,8,9,1506,73,1579
47,0,9,1619,22,1641
44,0,9,1655,60,1715
32,6,9,1725,100,1825
41,4,9,1851,3,1854
13,8,9,1854,88,1942
19,1,9,1995,41,2036
1,6,9,2105,77,2182
37,9,9,2182,39,2221
20,0,9,2221,38,2259
8,8,9,2375,30,2405
