Job,Operation,Machine,Start,Duration,End
13,1,10,39,16,55
20,0,10,130,23,153
29,2,10,188,7,195
9,2,10,223,84,307
19,2,10,307,85,392
21,7,10,398,83,481
24,3,10,490,59,549
2,8,10,565,89,654
14,6,10,654,99,753
1,2,10,753,12,765
12,8,10,765,13,778
16,0,10,778,64,842
6,7,10,896,60,956
17,6,10,1043,59,1102
7,0,10,1102,31,1133
23,1,10,1234,29,1263
22,7,10,1406,59,1465
26,4,10,1465,82,1547
28,0,10,1581,35,1616
11,7,10,1668,68,1736
30,3,10,1736,80,1816
5,7,10,1821,38,1859
18,8,10,1859,5,1864
25,0,10,1939,7,1946
10,8,10,1948,35,1983
3,9,10,2146,5,2151
15,2,10,2156,62,2218
27,5,10,2222,65,2287
4,6,10,2301,73,2374
8,8,10,2453,63,2516
14,1,9,33,82,115
20,2,9,172,34,206
21,2,9,227,10,237
29,4,9,280,60,340
12,0,9,383,71,454
2,7,9,473,92,565
24,5,9,608,78,686
9,7,9,686,93,779
6,6,9,779,9,788
16,1,9,854,45,899
17,4,9,930,52,982
1,6,9,982,14,996
22,0,9,1007,54,1061
5,3,9,1215,42,1257
10,4,9,1321,31,1352
27,1,9,1377,27,1404
23,5,9,1432,68,1500
8,3,9,1530,44,1574
11,5,9,1574,20,1594
18,4,9,1600,76,1676
30,2,9,1709,27,1736
26,8,9,1758,72,1830
3,2,9,1830,66,1896
28,5,9,1896,45,1941
4,4,9,2212,43,2255
13,9,9,2255,43,2298
7,7,9,2307,53,2360
15,6,9,2366,27,2393
19,8,9,2393,80,2473
25,9,9,2496,66,2562
6,1,8,72,31,103
29,1,8,104,84,188
19,1,8,241,58,299
21,5,8,352,37,389
24,0,8,415,53,468
9,4,8,480,90,570
2,9,8,654,69,723
26,0,8,752,24,776
12,9,8,778,48,826
14,9,8,852,57,909
17,3,8,909,21,930
16,3,8,930,80,1010
22,3,8,1174,88,1262
5,4,8,1262,23,1285
10,3,8,1285,36,1321
7,4,8,1324,86,1410
27,2,8,1410,43,1453
18,1,8,1478,43,1521
23,7,8,1569,23,1592
11,6,8,1594,74,1668
20,4,8,1673,79,1752
30,5,8,1822,39,1861
28,4,8,1866,30,1896
3,3,8,1896,7,1903
1,8,8,1904,44,1948
25,2,8,2011,90,2101
15,0,8,2101,7,2108
13,4,8,2108,11,2119
8,5,8,2265,85,2350
4,7,8,2380,97,2477
21,4,7,309,43,352
2,6,7,386,87,473
24,2,7,473,17,490
30,1,7,490,29,519
14,4,7,519,32,551
11,2,7,553,49,602
12,5,7,660,59,719
19,5,7,719,94,813
29,7,7,845,94,939
6,9,7,1035,43,1078
16,6,7,1095,38,1133
17,8,7,1133,47,1180
7,2,7,1211,16,1227
22,4,7,1262,84,1346
23,4,7,1346,86,1432
8,2,7,1471,59,1530
26,5,7,1547,82,1629
18,5,7,1676,20,1696
5,5,7,1700,55,1755
3,0,7,1769,48,1817
1,7,7,1830,66,1896
10,7,7,1896,52,1948
25,1,7,1948,62,2010
13,3,7,2018,87,2105
4,2,7,2112,41,2153
20,8,7,2161,9,2170
28,9,7,2180,21,2201
9,9,7,2210,45,2255
15,4,7,2306,21,2327
27,7,7,2370,99,2469
14,0,6,0,33,33
2,1,6,43,38,81
29,0,6,81,23,104
9,1,6,153,61,214
10,0,6,314,11,325
19,3,6,392,64,456
12,1,6,456,7,463
11,0,6,484,17,501
21,9,6,549,52,601
1,3,6,765,97,862
24,9,6,862,12,874
26,3,6,920,42,962
6,8,6,962,73,1035
5,1,6,1126,5,1131
17,9,6,1180,43,1223
16,8,6,1223,80,1303
7,5,6,1410,21,1431
27,3,6,1453,20,1473
22,9,6,1493,42,1535
23,8,6,1592,62,1654
